word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.17009229964638176,0.05244368652877449,0.21230594158432534,0.056884421257208086,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5083174691101028,0.07974485416610436,0.27219711704726773,0.14550596034782012,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.2191268930486652,0.04173194032002213,0.06136696806117699,0.03940028681605272,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.44188391899102963,0.10612151293558021,0.45014643056014386,0.10127645433097698,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3847631001741533,0.07781932152552261,0.3847631001741534,0.07595080416799269,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.5581231410207346,0.03788985885858026,0.05144342901229048,0.04625965460395044,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.044260040075941816,0.08312657088362374,0.037625188074269476,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2863385436176,0.07854201258022514,0.15250048182418438,0.0811172054488237,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04661068666970052,0.06721250214569166,0.03992592978840217,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.416365459517478,0.05349304115080799,0.12022820147439497,0.05338058899695441,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.35907081454476486,0.05520807059525023,0.040444268045955585,0.050128524131939814,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.2898239174438069,0.0480278477244296,0.1835601538620587,0.06053586548115886,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04109487309572666,0.5609550879752262,0.059596892543686185,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.05745643711942088,0.5132527616343346,0.05306645845199784,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.09771982148043681,0.05563979943150763,0.5324951086403497,0.08447942405078734,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5894860438114289,0.06039445348263941,0.6190474640170143,0.06297676550812323,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.08074609002314737,0.07833317693900858,0.02245015759131058,0.0768506849899236,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.1823143781890343,0.15199575521312522,0.24085680381425167,0.16593798090975379,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11167070131001358,0.060381445749663844,0.06033176159001941,0.04011168514008132,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08788163389484108,0.07255966015319039,0.15542873310663358,4.29,3.74,1.69,42.0,0.4891278865765235,0
