word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.09368715770207924,0.051891725749960246,0.147497676775188,0.05663846802214907,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5127029945559476,0.1057858087669614,0.28026168705984017,0.16309922850289468,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05309773218164599,0.41152242583318643,0.04111342656741319,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.540186077270816,0.10838622457016323,0.5460632809356946,0.09978854767882045,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3946596727410883,0.10188926594702709,0.3946596727410883,0.08773463004697442,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.5581231410207346,0.0374640517950854,0.13085799934868647,0.04181597232449998,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.06088754044427279,0.03625723573284015,0.1455751228621452,0.03607145672406058,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.28206739256694746,0.0788107523357111,0.15878536691129333,0.09534183632146946,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04698999256873737,0.07669250629634766,0.039047758960295005,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.416365459517478,0.05177242318730237,0.12031774638532683,0.06038714487272854,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.33465008752010267,0.0511677638659231,0.040444268045955585,0.0534715541432588,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3561869002289401,0.05052664590476795,0.3051292745456349,0.07600437579468677,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.10445659321611579,0.03299903460582951,0.08637140515038477,0.049295024626465046,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.057585888902506946,0.5132527616343346,0.05193359442615578,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.06829057459047215,0.05291981795375999,0.5324951086403497,0.08476365960026905,1.73,5.16,0.63,54.0,0.6110087202340633,1
