word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.08866305356968174,0.05221700019847994,0.10709970269726331,0.054961041401881655,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5156700623287729,0.07536983940751335,0.2860032827989601,0.14411111786102734,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.070428579375418,0.04453137326694852,0.14069644949955928,0.03927694152639821,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.542651812663792,0.1018169768722762,0.5470504635591537,0.09923600393787622,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.45832164518585583,0.09658152402430269,0.4583216451858557,0.08570269058379278,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6502919236871872,0.04191684786449298,0.049435149654688176,0.050473294855188824,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04512092123275098,0.1397660664954292,0.036793397585003086,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.287271417021688,0.07949100780676133,0.16084123385563068,0.09844001126735145,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04865983850800806,0.05463090635929124,0.044365094461768,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.1328222561456969,0.05149818246230348,0.13332022467849208,0.04530358609581298,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.4811744496680753,0.04903999656254308,0.040444268045955585,0.04821859358610548,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3552013618430311,0.05009593761611008,0.3051292745456349,0.07511326785333614,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.042152477631456214,0.5609550879752262,0.06256787073089165,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5040488588017727,0.05291766823751127,0.5481495567590662,0.05336674589747928,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.05945777807718686,0.5086683189666198,0.08939064080767918,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708013,0.05466580056457451,0.3996328036331479,0.06121029178674351,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.11081461345689286,0.07675395798236473,0.13872454909421272,0.06956349743926789,2.07,7.16,2.76,53.0,0.5367697217315622,0
