word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.05826895125536659,0.05447538316223899,0.21535838614968345,0.05881071187184458,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.515992138640331,0.1017920583938144,0.28772817963164826,0.15646010252782083,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05238143378618521,0.41152242583318643,0.039695995099573333,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.19686410394278506,0.09292868548504732,0.1775788692595212,0.09824360487082164,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.40275277469654047,0.09615994365884738,0.4027527746965404,0.08583639111879633,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.31790298860593674,0.0379769204414018,0.29670170488179715,0.036170902861169814,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.03866553069719551,0.03788040717977453,0.07837212275474702,0.036492022237716845,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.28089941794826745,0.07843519326334496,0.15742569741734005,0.09172421708563636,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05216384988766165,0.048961414459375824,0.041089638442711046,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05047040112219481,0.3909998343772293,0.05712677080138428,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3590708145447648,0.05057291603755865,0.031945656361906376,0.05052691849365903,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.19920399133316566,0.04685483592138159,0.054843767927172396,0.06017524223933682,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04329330770297234,0.5609550879752262,0.06051295886883123,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.058470464776892335,0.5132527616343346,0.0547373063756413,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.05655255853724011,0.4889755883088011,0.08170562224054928,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5894860438114289,0.06469198285032178,0.6190474640170143,0.06400379860637183,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.06757840069059469,0.25842455097408423,0.07479570642161802,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.345207219025411,0.16917493112992718,0.41026138333162065,0.18546690564086987,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11318231211878325,0.06585966364811544,0.07755940834098893,0.03984274272112824,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.06819086651600123,0.08610173758160193,0.11806233277038107,0.15742117334015274,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.08441719776423277,0.030298712185216105,0.01786477290352099,0.030019791731294678,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.0736365722473243,0.6148796077657193,0.033844855602377655,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4984244124309562,0.031414739855739254,0.3584732421871113,0.036521484226678835,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.08573917846013218,0.035233580271922575,0.2235534851454171,0.07126479097873194,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.11012433356926928,0.029220836577102994,0.0984275287451412,0.025447028256706236,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.06457352303969259,0.08774262276216448,0.10238280910405334,0.0752334521130384,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.12383712334850905,0.08878940964022246,0.1831579431802877,0.09273131241340032,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.1411236540405829,0.05441355223098996,0.1659541451732661,0.06403832128209175,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5761155440066239,0.08421725366765107,0.08244923589638253,0.07948969515291546,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.11933809153689817,0.025249723560956436,0.03261887274519073,0.02195599900048317,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.07801465050323554,0.11148296578816212,0.4669822555840896,0.10317986107076337,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3124653471185246,0.07800120902927102,0.08144831361969504,0.06900243352125178,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.057059290673420665,0.052002563971266534,0.04301812021464565,0.01899849083308718,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.05421419810245189,0.08908322457283746,0.0327226331209824,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.11934119828656932,0.043041692465922626,0.0741887312783188,0.08097348172012035,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.48807340632535917,0.0945111145841741,0.49255388292241864,0.09421289088612422,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.19223294468343255,0.03201078565658026,0.4579366019107054,0.03582834386190852,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.08076299105169603,0.5068162835674876,0.05656118449473493,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.5264444263512603,0.02511950856502623,0.7060817130594107,0.024046370734255973,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3354963183547176,0.06453160410750446,0.3354963183547176,0.06239474759239873,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.48323955303207,0.026867938639626818,0.07572022035911409,0.023624318224579752,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.2902826869659927,0.10261594336317922,0.11611725479825216,0.08609646619852263,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.5946164650064341,0.21138670218480413,0.5909439837859312,0.12931510571836335,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.20829153976983955,0.06794782137516549,0.18158000519577447,0.14470619014461014,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.5330811341262739,0.07998388762779478,0.5330811341262739,0.08635998589749475,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.1849091210373745,0.027076278771803505,0.11888686210657368,0.03169542443883097,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.17702467782654685,0.046377550835332466,0.6091969997977867,0.048707562665806586,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.15714241217577135,0.054232952999597656,0.0654916869096514,0.06146561262754344,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.02498450715150705,0.07073648917455427,0.01784532090165482,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.11946300529778492,0.05299922005872003,0.10249457624904626,0.04489250463746675,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.44632463894039986,0.03485705504973243,0.4502727807833769,0.026999958607007876,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.4050155485034624,0.11397535742135982,0.4151819209957192,0.23436010232327031,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.08098870550686044,0.01569447035439165,0.1263047172135869,0.018049173853997316,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.4085044826469481,0.06892966596657962,0.42092461761325106,0.08508730254641375,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.12364007944739772,0.04626720640177324,0.09761784541572534,0.05103815024806823,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.549893252883318,0.08641416314116424,0.549893252883318,0.07202731407667327,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.40971657139671913,0.058279355398688185,0.5036679704033983,0.07849162473313956,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.13985381302248903,0.04299419038412759,0.16245810367098043,0.03660487894529167,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.49025546357578825,0.0840681268246262,0.6266386829517839,0.08261084450728727,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.040669586270288556,0.0193871976379413,0.07175134243220736,0.02047238425147043,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.4812507456390501,0.04640015275766961,0.42134177672487033,0.04335014864960342,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.12544666049785722,0.042304019567788745,0.10196449883812032,0.050566888324117994,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.08337535142534175,0.020941791837474737,0.09161883983027054,0.020116437962541398,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.1262215354005961,0.04769646209889614,0.11591658714046504,0.07657040489253662,4.48,2.52,0.67,58.0,0.5314218865608782,0
excite,6,6,6.61,0.13472366564421837,0.03587760170634627,0.2521726081272122,0.042344983413633026,1.97,7.79,2.14,40.0,0.5981665150218836,0
putrid,6,8,13.14,0.14431517800512586,0.051218067004294425,0.19839530515647175,0.05066626539460577,3.46,2.8,0.63,49.0,0.463928878906266,0
grilled,7,6,7.26,0.08348369830514017,0.07999250644322675,0.06807130078651431,0.07635826332438113,4.23,6.67,2.24,37.0,0.44048949426458794,0
prospector,10,11,11.78,0.08898092343754777,0.02733863210649898,0.1232626603911231,0.02706795916680793,3.57,4.84,0.59,51.0,0.5735855510371543,1
winch,5,5,12.22,0.06697379499793732,0.05501271432000569,0.4888261649266668,0.04543202968939312,4.4,4.05,1.35,31.0,0.5571364065879237,0
brush,5,5,3.78,0.40298637518643315,0.07431593525916054,0.15503152860361843,0.08075031184615744,4.54,5.47,14.16,35.0,0.5361468675251954,0
beige,5,4,7.74,0.46493307643525833,0.04817169417089068,0.13215486304587515,0.04882704184159973,3.41,5.26,1.35,39.0,0.5458315971635267,0
motel,5,6,7.11,0.24043007962411553,0.06943193504711044,0.53541064763436,0.06344918577723072,4.93,5.3,18.18,35.0,0.5560279865938138,0
