word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.07706650481557843,0.0488299680137823,0.12084957915487009,0.05702460755013086,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.515992138640331,0.10374042731968199,0.26760527088942826,0.15476403209765976,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.048372150246515665,0.41152242583318643,0.040537369770307155,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5381496688767451,0.10401237028123247,0.5418586609642966,0.10025833213130342,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.475804559427228,0.03741803518330974,0.475804559427228,0.08736237823534254,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.03746105474060955,0.1343191820350051,0.04227647933994929,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.06318665662710883,0.03572920493600252,0.15751553560907536,0.03466459835215749,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.26071889249399,0.07506391591557443,0.2625561876904939,0.07860738788774217,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05029419954920613,0.05347763860453394,0.04167601003342769,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05553108550341046,0.3909998343772293,0.05134640973073731,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.45670824587521475,0.05193413056187303,0.031945656361906376,0.052088069896676775,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.35520136184303097,0.051180764110872815,0.3051292745456349,0.07423687620520718,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04134832043837185,0.5609550879752262,0.06490677960928196,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.4864504340800544,0.05855090930832905,0.5132527616343346,0.0522150168238648,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.05707060601624759,0.5086683189666198,0.08838798294927008,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708014,0.05495117916533056,0.3996328036331479,0.060500296258793475,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07980467796476948,0.25842455097408423,0.0788773210607027,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3467884466112026,0.1456877153845902,0.4259114033216332,0.1625080817705449,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.1257879973154503,0.05969494046419348,0.0653366560367589,0.042264293864230036,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08995542114169587,0.0889490642785326,0.16423807693183207,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.06860768781256751,0.02139727211810986,0.07020709956954446,0.01870133447837597,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.06764348710280388,0.6148796077657193,0.03518137123105311,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.41775327643073107,0.030301514235284214,0.32916941368181146,0.03749564439432558,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.0811348530728266,0.03551290731061496,0.1346944935184366,0.07947920139506807,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.16570565803893875,0.026808220656069897,0.061316254000686646,0.02493041570265858,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.15755170894247797,0.09058188487346869,0.07014889414723004,0.08067603462041818,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.26264749310364344,0.08629391451804684,0.1924752048218071,0.09296468324136455,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.4511318149828193,0.06869668290614107,0.6561007414423949,0.06583469085075526,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5718842473490678,0.09265214669344063,0.42399203090469,0.08508276922858984,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10450233274321817,0.02380119721413142,0.08942233501661981,0.02185636646471908,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.13257315652153798,0.10754904306656149,0.46572629930907067,0.10559885397441741,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3182719391295094,0.07836042954548299,0.08935957831432632,0.06827491537660696,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.04033465725191027,0.04744955717784876,0.04799391189194805,0.018196202542463,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.10900311217764594,0.04062250600220463,0.06706214489014146,0.02763005541695651,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.124926462997255,0.041740167443680566,0.07498714599771802,0.046194402012481255,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.49255388292241864,0.0814897526155239,0.49255388292241864,0.091500240920107,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.0550155661643148,0.033045361607630074,0.08146420153265224,0.03288875704871681,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.08782229483052818,0.5068162835674876,0.05808397502932727,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.141141078180717,0.022595818558931197,0.06281432375778545,0.022597488620191293,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3396004766357422,0.061291793510367176,0.3396004766357422,0.06293324837398143,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.48323955303207,0.025666972338950763,0.09066369813724821,0.02342065896117928,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.2902826869659927,0.10181511685057752,0.11991428185947066,0.08213762728114836,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.5992655950957302,0.21900617978208178,0.5889845333322234,0.25355665195602606,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.16325446471704816,0.06387166738834665,0.15536870544117792,0.11336270737711733,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.5330811341262739,0.0727347127038858,0.5330811341262739,0.08639576386368206,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.04195993109477169,0.02471951400936398,0.08213637136777525,0.024056943932331452,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.10934424469662321,0.043999707805071286,0.6091969997977867,0.04670602880913487,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.09922304922646584,0.050912044852007725,0.2740160111878881,0.06514863090842543,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.02305538427449796,0.11469416651750958,0.01659907663305358,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.08788837695450581,0.05217722290801069,0.12357600986627039,0.04494324950506088,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.3882151592775742,0.03722377304548875,0.4502727807833769,0.02682366986369609,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.39841217710460475,0.11292861140556752,0.41361395739913037,0.23643909521078094,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.10838163424596256,0.014497599016416524,0.11928203622141915,0.016366263057361254,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.42383553834510945,0.0700447393530208,0.4519546430748644,0.08511929850031388,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.10107965819282681,0.04707538450326969,0.11797809076458272,0.05187417893451746,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.5275273789983994,0.07955991668200221,0.5275273789983994,0.07477581144234295,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.4141088815714805,0.06292467330892544,0.5036679704033983,0.080302567825225,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.10027797370284242,0.03476247660033682,0.20353460489392508,0.03735434035994852,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.4801943321560644,0.24082263650344968,0.6266386829517839,0.22483083294189554,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.059109702075833444,0.017984816760955445,0.07478332857011306,0.019473323718913107,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.46719552797184166,0.06308693981985806,0.4127114513896269,0.043016598378435446,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.09275447390006479,0.04029306526598667,0.061371388904271136,0.05205684037449418,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.12030767314578272,0.02351552303301464,0.08463031434705379,0.020654826490140884,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.4096650454244019,0.05181438803040157,0.13227190902935076,0.07478915051055433,4.48,2.52,0.67,58.0,0.5314218865608782,0
excite,6,6,6.61,0.2872950336250748,0.03889982726055975,0.28815235631500336,0.04536437939157601,1.97,7.79,2.14,40.0,0.5981665150218836,0
putrid,6,8,13.14,0.12399430390371949,0.05413980033442566,0.08617746186873007,0.05565712629198539,3.46,2.8,0.63,49.0,0.463928878906266,0
grilled,7,6,7.26,0.09305782496574765,0.0775636492283076,0.1936666958044696,0.07180602092312706,4.23,6.67,2.24,37.0,0.44048949426458794,0
prospector,10,11,11.78,0.5440111572589718,0.03593111287158304,0.18843318837976092,0.04064441880660384,3.57,4.84,0.59,51.0,0.5735855510371543,1
winch,5,5,12.22,0.06697379499793732,0.05457443252030744,0.4888261649266668,0.0446635793564215,4.4,4.05,1.35,31.0,0.5571364065879237,0
brush,5,5,3.78,0.44687940050135927,0.08217340034346764,0.5178551051397702,0.08228374656991298,4.54,5.47,14.16,35.0,0.5361468675251954,0
beige,5,4,7.74,0.46493307643525833,0.04781181125898268,0.07546053855818065,0.04869859983451512,3.41,5.26,1.35,39.0,0.5458315971635267,0
motel,5,6,7.11,0.24043007962411553,0.07068238898538964,0.53541064763436,0.06896571514455303,4.93,5.3,18.18,35.0,0.5560279865938138,0
porch,5,4,5.4,0.5312298800304113,0.0698978564399169,0.5312298800304113,0.13616604154555267,4.92,6.4,9.63,33.0,0.5469110767883735,0
allergy,7,6,8.11,0.04918627345649889,0.03804730882178948,0.6696023988142956,0.027599965080229206,3.68,2.9,1.69,53.0,0.4919002005326588,1
