word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.08534847520445112,0.05189508828973068,0.09887764950095713,0.057440545253187626,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.10182895435273337,0.2793030616412102,0.1629728585736285,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05141707928498601,0.41152242583318643,0.04017885006481066,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5415443836087513,0.10293999828279705,0.545889584689633,0.10179636991616428,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39465967274108826,0.10214378106138895,0.3946596727410883,0.08695661428516656,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6546809133379707,0.039884188447335885,0.042501821549733185,0.047259208787840165,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.050317347426479316,0.0402504633228414,0.0720219401166278,0.03460133681656857,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2867387483084085,0.07937250679456805,0.16084123385563068,0.10152479148433965,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04914811665275394,0.12852262575872891,0.04274220212429458,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.057641943570757255,0.3909998343772293,0.06266479980922841,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.289329792165872,0.05227816300258854,0.031945656361906376,0.05391156107958977,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3530836834893884,0.04912071096969913,0.3051292745456349,0.07168687068156468,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.03962998762831703,0.5609550879752262,0.06510862148862191,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5156049111234994,0.05553163872802811,0.5481495567590662,0.053017175603195216,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.05937577651635447,0.5086683189666198,0.09624460392077751,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708013,0.05947483649008555,0.3996328036331479,0.06246595307780409,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07386979127652492,0.25842455097408423,0.06224577708430241,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.17875583425831443,0.15726185938931433,0.22749182467518933,0.186700635418488,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12276322466700898,0.06091646750649799,0.07227010851265082,0.04124541457374796,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08949353548443822,0.23566239826147262,0.15602670462638854,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.06001285160277409,0.02707132180603364,0.027612376639054494,0.019745224786556246,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.07236900782070742,0.6148796077657193,0.03395793501121689,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.3612326865657926,0.08322645770270555,0.5012727172257297,0.03685853434417392,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.09611351308740669,0.036458221138932774,0.09847980199219765,0.07266868199184824,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.03906495080015841,0.02921601065738083,0.08133707111265283,0.024872756118095075,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.12843250489380087,0.08804906414533127,0.09317540577539425,0.08145914406190555,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.2587417286594137,0.08739339521149682,0.19026123341794332,0.09785041786827348,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.4832423598369539,0.062409316589958394,0.6698540792250544,0.06637888399569135,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.569248789838073,0.08935516046588242,0.1844072419381218,0.07973047940591961,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.11933809153689817,0.018745022891788792,0.0514415133488776,0.021596106831088542,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.07596614207650174,0.09548647502030223,0.46681652909913685,0.09800921634914003,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.2115353555247709,0.07145305627860933,0.08402417099550581,0.06742828675324898,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.04461847593031914,0.03346420353823704,0.040686779555661495,0.016497917232056115,3.5,2.32,1.94,70.0,0.5138379579649178,0
