word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.04388515931780519,0.05173658542521281,0.07020393871184663,0.058540194147739796,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.10469695987400149,0.2773437301316335,0.16056366884296247,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.049949713539591,0.41152242583318643,0.04079808005054496,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.4099081910288552,0.10806594550438994,0.41415490769799346,0.09849895586237377,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3925742207814194,0.03403296931643943,0.3925742207814194,0.07209105954266042,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04147719421269146,0.04544223187124739,0.05250669122458853,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.038585582823183515,0.0883422480958781,0.03775399642688468,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.278315691243423,0.07982413062093462,0.15952143301708366,0.08883710936080674,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04566619901690647,0.03413723597406582,0.039819163679117704,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05838891275840196,0.3909998343772293,0.06261786602850772,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3590708145447648,0.04850671768670705,0.040444268045955585,0.052594386632774166,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.2898239174438069,0.04816083797708073,0.18716116013064707,0.06483858326923733,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.040235203477476444,0.5609550879752262,0.05973791348185241,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.4527963671642299,0.05672474285286258,0.44686373676289415,0.05175048770938658,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.08354285573323375,0.038919048240158925,0.12162961121786985,0.046223417989593424,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708014,0.05694729815081324,0.3996328036331479,0.06251028432126012,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07052023827808249,0.25842455097408423,0.061627452165006466,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3499467974116507,0.165865298191323,0.4287780469907979,0.20454535071504915,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.1260290814026979,0.060074326944893286,0.029808849456645425,0.040546405939147885,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.09396812321851467,0.08261212097904787,0.17494237653417366,0.13409777084997707,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.059076406739029995,0.022004888550339583,0.06406485142277907,0.031838301669885855,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.06976072495377184,0.6148796077657193,0.03414533121275414,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4501470346509228,0.0318961449550943,0.3601015202472492,0.03503523817311556,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.10551242977931065,0.037076254430304934,0.07145894226186295,0.07534392252390866,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.07787072522806608,0.027732180276730925,0.029686204757638515,0.024206467200356706,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.07972004168163145,0.09021241273888483,0.1035533450168768,0.07347250185641925,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.2626474931036434,0.08683787551528947,0.21610970947638716,0.09046097406513262,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.48899243719533303,0.06852470208262283,0.6672850409707672,0.06577503331578552,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5761155440066238,0.0861706806242332,0.14678824534245907,0.08453635171713622,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.12045323186537053,0.026598515242473544,0.033081018283910725,0.01785894262643083,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.07517643267641232,0.10372901604029978,0.4669822555840896,0.10168609006209263,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3124653471185246,0.08241435226511176,0.08406290336536595,0.06865620209028386,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.019953813487801172,0.04377936189205167,0.04178725123514237,0.019061341256981983,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.05379005231596645,0.0755283256960697,0.03498899410277117,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.127848849791253,0.08315664703168327,0.058559784024441106,0.04705953091560359,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.4880734063253593,0.08772110203323359,0.49255388292241864,0.09042334480846152,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.4316340359567159,0.03753243141717943,0.4429065642227113,0.0404454160082316,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.4422507760090606,0.0756552630237349,0.4422507760090606,0.05079152217043704,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.48388441896556755,0.024567281837282056,0.7060817130594107,0.024391875786943334,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3354963183547176,0.06599813274176926,0.3354963183547176,0.06497092557646948,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.48323955303207,0.026471427229251013,0.11418912128766386,0.022490913536623698,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.2902826869659927,0.1057332152812956,0.11991428185947066,0.08820958208588842,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.602878019774173,0.21111945894840875,0.5878004656247993,0.1290084369412511,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.16325446471704813,0.07013659346330456,0.15536870544117792,0.1467014430930887,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.09873348813938274,0.05962899108113899,0.20435817687885083,0.07196696356978766,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.05488512998356605,0.02953026695202349,0.08378863848333284,0.03220277914125611,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.17431981109105688,0.04535768636175532,0.5615117198691557,0.047971044548734645,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.11387592236559395,0.054711729417873736,0.11827457983897947,0.06688950318601153,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.026484363552407596,0.08367033105405006,0.017169024829578775,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.09891042638344094,0.055005007351695195,0.1216370072031734,0.0471662853277485,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.3990194186734737,0.034390756383601104,0.4502727807833769,0.027409630636745314,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.4019854764677354,0.11928074567963638,0.4134938303943942,0.245814544435028,4.67,6.5,33.75,20.0,0.5601767605332507,0
