word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.11084909769790856,0.05838104308107756,0.13568365818214723,0.06139348482115091,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.515992138640331,0.1028357101174155,0.2858365183922109,0.15038860178012262,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.04649462128221685,0.41152242583318643,0.04073624580952222,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5333444073312538,0.09166104140346454,0.5417058948548973,0.09826547145680724,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.4073777293867067,0.07226321320194773,0.40737772938670674,0.06373003215906517,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.040001479385773545,0.07830497313175544,0.046432582676825256,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04356471437950189,0.05973821058930249,0.03630236650253012,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2830268791577528,0.08114842139819547,0.1561362092672953,0.0928700761950589,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05021486573748837,0.09105957426537375,0.04176529581542895,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05490362074293221,0.3909998343772293,0.05868129845746628,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3319619382774728,0.052301757111628995,0.040444268045955585,0.05359711246907421,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3518000024632003,0.04853624330810968,0.30815332894944014,0.07098083555663084,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.044006076474966176,0.03232672893579767,0.046608441844870695,0.04527416925492862,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48668152544181703,0.055813229461620914,0.5132527616343346,0.052947479295381544,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.056602052417485206,0.04047980701292965,0.5044223592862257,0.06620530535243438,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708013,0.05723415942734818,0.3996328036331479,0.05995144893764452,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.0739275845353005,0.25842455097408423,0.06625471092658508,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3626471630849609,0.16525363187990852,0.44981160211966753,0.16664603867384303,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11325025348851746,0.06076023221271594,0.08022187425887417,0.040711779914615755,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08371920962158226,0.1020116826172089,0.07263628098405912,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.02997583326022277,0.027684129974863466,0.0358881516169246,0.020446902394766937,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.07147860022524365,0.6148796077657193,0.034319367822882536,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4309365084875629,0.030388297823170186,0.2695811343146564,0.03235905128506221,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.04919625151603486,0.03685178693988464,0.0894098216635219,0.07984976656910668,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.08104346421520399,0.029099673576016918,0.21477596320291925,0.024132241517635922,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.15607256935455516,0.08439719747378913,0.08543276288846201,0.07803016123736242,4.04,3.57,0.9,34.0,0.578455090111351,0
