word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.08578845026352858,0.051087342876926636,0.13485731647961827,0.05983600303507758,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5127029945559475,0.10590847540237383,0.2872061817777224,0.17092737228914043,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.04553034237316322,0.41152242583318643,0.040331408494061326,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.579454738847089,0.1003254572410481,0.5910387455118069,0.09518456849081196,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.5217482591823954,0.10086576590133606,0.5217482591823954,0.08349269940126774,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04448408342474789,0.10084083338283004,0.0537070462282514,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04148453995663352,0.010670230562665892,0.032823288501900055,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.27694625479390805,0.07448652026966891,0.15742569741734005,0.0895647986066831,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04714321155479201,0.0524243028840037,0.04167981795119183,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.10985863527937649,0.055251848665879365,0.2339181250136162,0.059786446393184464,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.35907081454476486,0.053053497274710794,0.031945656361906376,0.05095830587774134,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.355201361843031,0.04990137506523725,0.364537702490237,0.07396882995880562,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.07316046798531425,0.03158885613023359,0.07518453348217408,0.05055463421171982,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48668152544181703,0.053514769484378936,0.5132527616343346,0.051996479946229135,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.05767272820430426,0.047410116923043484,0.5324951086403497,0.0750976777293252,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.558666568549541,0.06092666996600552,0.6308439511344265,0.0634964878929272,4.61,6.0,6.55,30.0,0.4674475880815193,0
