word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.12933249785263337,0.05515834924370523,0.18395707295411493,0.064090474956635,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5127029945559475,0.09194453156380392,0.28507682847797616,0.14718139121454157,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05262849444906482,0.41152242583318643,0.04029835078953756,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5301127109846306,0.10380889796408867,0.5348676806440317,0.09998460631198727,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39224204947236374,0.030679940083352068,0.39224204947236374,0.058394386596397604,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04259800030929993,0.028419156009698795,0.0535423975555616,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.03830997742720038,0.1338593324994178,0.034361693343490575,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.30417032811891415,0.07792952247414894,0.24588150862780683,0.08669526018574923,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04741269943566975,0.06582288978917672,0.039864599017106844,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05428760135639705,0.3909998343772293,0.06301678405094266,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.35799011876268094,0.054379768284256884,0.040444268045955585,0.05317697503475435,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.29648317745474634,0.047872198443428,0.1835601538620587,0.06478927808364833,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.057011327442397355,0.03578135371097705,0.1691701266504796,0.04296875460685387,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.0575172812973148,0.5132527616343346,0.05425055968606753,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.056094409373144805,0.5089180813007607,0.07878080154218216,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5548251732617053,0.06004688125267522,0.6190474640170143,0.06325623813698021,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.15542314668656365,0.07749197464373687,0.1021968391352248,0.07164554851241504,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.36493580724035213,0.16367339753374469,0.4372778946986704,0.17236477479670148,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12321897758162667,0.057334974497917086,0.0623584267742952,0.040002259118893074,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08480553061530434,0.09237154267401435,0.1456292202581141,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.026417292823227745,0.026604782195933426,0.06341955898329496,0.02014554654037146,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.05367134468868293,0.6148796077657193,0.03434942781659653,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.431282566834645,0.06572506138428012,0.4148641704384452,0.03348993350242584,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.08858458596512009,0.038662401678980406,0.08067085342305394,0.08075546836690878,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.08441886810189544,0.028964474944483794,0.08795388986896731,0.02361502889909187,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.052488832395102464,0.08824208324580933,0.14969252829769686,0.07535072621394195,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.26553937580687537,0.08314943879352961,0.18633565584671857,0.09093994673861816,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.45582666098440605,0.0643910255438518,0.6706166335743771,0.1302419946752355,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.6149828126786591,0.08061702640437556,0.17312585726455904,0.08010183237405608,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.12045323186537053,0.028202347792081545,0.08386180904979576,0.021113130462639844,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.09069046186125061,0.05554491139394631,0.46572629930907067,0.10629427836244609,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3124653471185246,0.0774803359388226,0.07881167581475912,0.06862167052372004,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.08248172303905167,0.0515652518735785,0.04765138598866011,0.01828602102315242,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.05698159845052873,0.22370552583506198,0.03422470626575696,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.12556683934392318,0.04224570325454996,0.05717783325973565,0.0459402863457756,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.47458691943542153,0.07908771971297025,0.48040853520501475,0.08170090706509527,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.4316340359567159,0.037934478861417376,0.4429065642227113,0.041715719183373655,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.4422507760090606,0.08085817056119574,0.5556973486120503,0.0571641507397363,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.4680933016906044,0.025507529480276632,0.7060817130594107,0.024540372813358725,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3354963183547176,0.06331785881765543,0.3354963183547176,0.06278971241738561,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.04289370137295418,0.024546317789410285,0.10495128438002818,0.02271253065334709,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.25550348495856096,0.09904708673845548,0.1193180669684592,0.08273417978356343,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.6207697948395664,0.20913009288021023,0.6466444397221108,0.12758956155553514,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.16325446471704813,0.06771096472269714,0.16325446471704816,0.13323623750120514,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.5330811341262739,0.08133905688240008,0.5330811341262739,0.08972662204685876,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.5313156716386737,0.03983030229158575,0.5313156716386737,0.0436685122856352,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.17347901496304494,0.045611875743847015,0.5615117198691557,0.048355762245804734,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.11825004179275757,0.05583742570196312,0.1470139582446638,0.061055944853739635,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.024518345391542143,0.08692330167390885,0.01734910285638813,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.07874967978480245,0.05503040668684328,0.12357600986627039,0.0490480762963409,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.3337213721217114,0.03259337875868741,0.03983996592342317,0.025178222386609977,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.44190432841706767,0.11073377486692088,0.45686094879863237,0.23315007545531377,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.06727423233831376,0.015460230709807038,0.03879264840159253,0.015691937454776667,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.4563442662190842,0.06972733311194863,0.48412806313318413,0.0791088875238044,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.1297633662586056,0.04219862357323184,0.11359618056956194,0.048261285051688786,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.5494793904517105,0.090186705406079,0.5494793904517105,0.07173796313562758,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.40971657139671913,0.05868544578455142,0.5036679704033983,0.08002682237153284,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.566515137814778,0.05195034218188824,0.12752933277732167,0.03786870102839062,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.4306661404555313,0.08206564600176484,0.22367476372605846,0.081648821761305,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.0523385680757728,0.017080038694057997,0.028065235169253435,0.019860482544688855,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.401290047929106,0.06550513379253872,0.26931353932548935,0.08941024627608721,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.12440681807676024,0.04318094136677615,0.18197014996847258,0.05607689307244162,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.09730738522948036,0.022832899744783017,0.07112116855807561,0.021400572837678874,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.4096650454244019,0.05468625758508489,0.12606713214240578,0.07404772426178738,4.48,2.52,0.67,58.0,0.5314218865608782,0
