word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.11466077735483213,0.05007845754562884,0.10600552971610809,0.05959925428943584,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5239417296997765,0.09251737053276167,0.2865126332166106,0.1675583415965177,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.0938838554532628,0.04485634159803547,0.03193419188318617,0.03987869574291578,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5426518126637918,0.1060216520014806,0.5470504635591537,0.10170075264546785,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3598134932712834,0.03446686110750096,0.3598134932712834,0.06646552364532582,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6502919236871872,0.040271552712958625,0.059392865897094374,0.05582373867950473,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.1415032834396266,0.03673912874694078,0.04759614910512093,0.035388786743451965,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.17095700229793045,0.07665318150195748,0.16012524736066186,0.08903689913707291,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04905477649558991,0.06143979492354606,0.038260243231264326,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.20352402027914734,0.05427681518522732,0.11512347264544392,0.05711799935050492,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.35799011876268094,0.04790385554628223,0.040444268045955585,0.05196229504836912,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3663296815802905,0.05134261428164736,0.2968996234099373,0.07098332210536744,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.03966546141334942,0.5609550879752262,0.06266757386777438,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.2890579562599671,0.0473757727140562,0.30844341792924856,0.04964897857703963,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.056374749396310736,0.4889755883088011,0.07882182148986619,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.34909320749650585,0.05956653220950076,0.3996328036331479,0.06296561809478798,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07371253734551278,0.25842455097408423,0.07169085335019415,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3467187694176139,0.15622329227702908,0.40852814765392553,0.14299229666426752,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12321489923609823,0.0601766277114579,0.06871662833021464,0.03832005109553403,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.07967979713967044,0.10516083435383693,0.1411301947338901,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.06716055588015561,0.027592212447565982,0.041578886793422296,0.028303520572850238,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.17186572418176377,0.04244917007504175,0.17547245123360147,0.032238323811498854,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.44810522948176446,0.03216181709978212,0.357896980084604,0.03726262133761911,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.0622356773444674,0.03633856545864964,0.2221705717999759,0.08525547292144962,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.09160406254469784,0.032075208738939376,0.10243926420933117,0.024638312625040695,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.05145683560607194,0.09095175909569701,0.1049771667676792,0.07845307070297877,4.04,3.57,0.9,34.0,0.578455090111351,0
