word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.1234473324034101,0.048949611928481136,0.12238964470800197,0.05792469902735545,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.50009295652144,0.11172612251976892,0.2895375904335042,0.14341997782245927,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05164774187523654,0.41152242583318643,0.04092405254272555,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5333444073312538,0.10413443617018851,0.5417058948548973,0.09935959699819379,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3490188210626349,0.0706011357640736,0.3490188210626349,0.06533391433042096,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.0419946239067612,0.1302857459157503,0.05829165501722526,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.03575144921987836,0.030692096909579938,0.034856951359827734,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.39434314277984106,0.07631063422715849,0.2277480594157344,0.08371392467404254,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.1072095093200348,0.03599505467285336,0.03793327099573538,0.02984689925179627,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05347648145318475,0.3909998343772293,0.06150486688168806,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3319619382774728,0.05226352397645571,0.031945656361906376,0.05259309945413663,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.34981346956065,0.05358647502907247,0.364537702490237,0.07441348779894279,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04206669308869235,0.5609550879752262,0.06443668660960457,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.05901426626064973,0.5132527616343346,0.05096857627755578,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.05781136749492258,0.5086683189666198,0.10320044402881356,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.4928098544708014,0.05932253861335664,0.3996328036331479,0.06310021113984912,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07256373157788272,0.25842455097408423,0.07011279409268198,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.35535683677390845,0.17126775565314398,0.41616699362237086,0.1772673170499509,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11277191382507241,0.06583710347683112,0.06306511432217993,0.03993966866605885,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.1851349325844973,0.07887702350914612,0.12091710191049197,0.06713290654854143,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.08204248541125972,0.02998489130621055,0.0464564380925572,0.01994366556303076,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.05340785410119733,0.6148796077657193,0.034160356359042264,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.45375092637395187,0.029633370032441927,0.26592583130113495,0.03279001192200572,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.1383273305781201,0.03881654636924809,0.10876392878202645,0.08513637735012919,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.10526432859014755,0.025538278739437183,0.10428910703545848,0.023954475434670323,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.06441837319245308,0.08514139470500948,0.16792579313873113,0.07766462496591403,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.12383712334850905,0.0818310748985868,0.1840217701893682,0.08827806104765978,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.3079012586067922,0.0683729642977945,0.6404384566021477,0.10389601044367167,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5733896884312636,0.0909172884914833,0.10473336346817141,0.08542403805858648,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.11933809153689817,0.026352509874092343,0.05645306515509047,0.022699849425631444,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.29263930571599034,0.053246791154377394,0.46681652909913685,0.10262632759861422,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3905162110667243,0.0815081618271248,0.08404443210490523,0.07010882856195776,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.03969123962693041,0.04490614226077076,0.04861462682422544,0.019237537271976832,3.5,2.32,1.94,70.0,0.5138379579649178,0
