word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.07895695115443911,0.049265124256362716,0.0918044119502439,0.057921927579921026,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5127029945559475,0.10003236826374105,0.2898876919447392,0.16706912216495426,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.05835128693458406,0.04197798835561566,0.10514074365533464,0.039173260374670026,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.44624454060470853,0.10033171180702216,0.45072708280322865,0.09735557215705914,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.37886326354191774,0.03483721591957134,0.37886326354191774,0.07859593314879405,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.03842471878647158,0.1196607615076226,0.04740781163800276,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.03621244966822976,0.04777096998178066,0.03761030742364708,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.4032676170368275,0.07667199890940433,0.2927394923272266,0.09659008348230426,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.1046546281424796,0.034712386132126044,0.059764467889596176,0.031621616160713545,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05504594652719527,0.3909998343772293,0.06143823180902991,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.4142744504235337,0.048659146563717955,0.09479065328869128,0.051971964767371585,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.35843816225234476,0.04900421237691726,0.3051292745456349,0.07820953588068691,4.25,3.61,49.92,42.0,0.5607247582147625,0
