word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.09982565020929335,0.05057299092310929,0.13640346176311732,0.05858640746104286,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.515992138640331,0.10852850706753146,0.2887728117853818,0.17599759495031364,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.20193532431986963,0.04593678885871388,0.05925906557931753,0.04128468775940148,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.568197996451354,0.10643105783039601,0.5769168915816991,0.10060289115840282,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39465967274108826,0.03576641070322001,0.3946596727410883,0.07630302528635342,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.5581231410207346,0.03729122344480258,0.08452809004902608,0.04605458644169456,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.044929380820355025,0.07257383863041958,0.036023243116252816,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.16051396808671023,0.07965938046237059,0.16012524736066186,0.09095587509349363,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04965065354982725,0.05541584400372354,0.03875757527780112,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.416365459517478,0.05533889953296427,0.3075736125847426,0.05913324778668566,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.31692867512754946,0.050281806306531215,0.031945656361906376,0.05145237116184474,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3334600661733201,0.04993884285813821,0.1835601538620587,0.06320936436192551,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.041206657856644575,0.5609550879752262,0.06261963411182216,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.4527963671642299,0.05626892899513069,0.44686373676289415,0.053848875417801687,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.10095836162052776,0.05374045734913662,0.5044223592862257,0.07176440917557547,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5548251732617053,0.060105752903744744,0.6190474640170143,0.06224582646553878,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07701029496652893,0.25842455097408423,0.07439480012988456,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.17829374938155942,0.15499027755358355,0.23429155816558306,0.19982769671671496,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12326822451775055,0.06494012076206124,0.04944523266682842,0.04170275530795267,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.07885885138723506,0.10668339298978667,0.06651740324897373,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.08466165951020535,0.024699644386241327,0.03421053532483122,0.018794015582332027,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.06759249155921429,0.6148796077657193,0.033417862455775195,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.44888434945654737,0.09220183652419657,0.49106897608907285,0.03684727960706146,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.06796489952114636,0.036261451171877575,0.0724358800728416,0.07827345840194116,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.06456608159944968,0.02160260606244489,0.05637833415472118,0.021752704152657523,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.11158630355730485,0.09266155146369909,0.11791730073784165,0.07938404654589032,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.26553937580687537,0.08962035906448369,0.19079725874649262,0.09220017319771656,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.3035636492075235,0.062241672970942206,0.6682716309058951,0.06336565154425418,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5692487898380729,0.08786654249950472,0.26323417630818957,0.0838874624800276,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.12045323186537053,0.017743499940124367,0.06782303767947498,0.021464614682921344,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.038318544524839834,0.11130756855670648,0.46572629930907067,0.10830490053355547,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.22510422045694167,0.06714944355868654,0.09173341983162184,0.0648218945988984,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.0645317527713566,0.04429327748317534,0.11802149982842514,0.017485082986608877,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.14478809725732966,0.03587552017340222,0.10715502208984616,0.027037603754712303,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.12817202786344345,0.04332491873117422,0.07350530917733299,0.07405369487152545,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.48807340632535917,0.08971655797274222,0.49255388292241864,0.09966715140074724,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.141585725313342,0.03474881963115132,0.4579366019107054,0.038214546414552936,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.09785581944384239,0.539843555661034,0.0655070737346086,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.14308190131446497,0.02192421379686545,0.08923833890724703,0.02189228505927499,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3354963183547176,0.06326603923425006,0.3354963183547176,0.06468746425478544,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.48323955303207,0.0261205664209419,0.08305513733487786,0.022361489674724507,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.2902826869659927,0.10546505188564603,0.3266110784602751,0.08428196741240049,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.5890981039870157,0.21741310837480435,0.5990300577857599,0.12928017167997594,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.20829153976983955,0.06450091183609823,0.18158000519577447,0.12859152610470426,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.5330811341262739,0.08227607607043375,0.5330811341262739,0.09359432383602027,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.5313156716386737,0.04083785290155166,0.5313156716386737,0.04001709273433751,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.25363512889909623,0.04529111211927324,0.5615117198691557,0.05024350135432681,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.22526938539079686,0.05335611418639323,0.1761952736077789,0.057413574072623624,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.024558861187408628,0.09086371918978428,0.01758220959376914,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.05317848261873442,0.052238394783068236,0.12183284824784558,0.05141839424785599,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.38821515927757416,0.03683268121844626,0.4502727807833769,0.02761177204719051,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.40042147905321473,0.11273290955251067,0.41426020796198504,0.2393564177262203,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.06964296403763787,0.015750803263733244,0.03392083387413112,0.01703191531922998,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.3976016192615565,0.06948114245133266,0.4071266812231399,0.08504832268462788,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.23690711294999875,0.04045102933162661,0.17656555747476252,0.050035905888989866,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.5494793904517105,0.08714477152781476,0.5494793904517105,0.07164566750581201,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.49576471296889685,0.06017411459545269,0.5036679704033983,0.07937058569929126,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.566515137814778,0.05144395459783504,0.24301738843552753,0.03642483547344155,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.4292560994113608,0.08305029471907237,0.24392187763302503,0.19978012934143538,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.03143769885616312,0.015441920204529292,0.03695875254624172,0.019121058987631914,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.46552880688904363,0.05663099906634353,0.40334834118257973,0.04472028725936335,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.09052135148455072,0.043258188872738704,0.10645342536238424,0.0525791623796036,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.10278918719810883,0.022021111328099217,0.031444546378226204,0.019913132828881294,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.4096650454244019,0.051954325242574755,0.15192272258769446,0.06674660629996841,4.48,2.52,0.67,58.0,0.5314218865608782,0
excite,6,6,6.61,0.39096606896504693,0.03952008123945992,0.29288039076237965,0.04389052008304517,1.97,7.79,2.14,40.0,0.5981665150218836,0
putrid,6,8,13.14,0.13057724782777827,0.05061772486024359,0.13749550506877786,0.04786680937599654,3.46,2.8,0.63,49.0,0.463928878906266,0
grilled,7,6,7.26,0.11293677649439507,0.07094834015538058,0.21959889653080733,0.0737135489139342,4.23,6.67,2.24,37.0,0.44048949426458794,0
prospector,10,11,11.78,0.5440111572589718,0.0396163447940755,0.08176877726864666,0.04344477876153498,3.57,4.84,0.59,51.0,0.5735855510371543,1
winch,5,5,12.22,0.055164552915951105,0.05276873245583767,0.027882327180948064,0.04370074754806983,4.4,4.05,1.35,31.0,0.5571364065879237,0
brush,5,5,3.78,0.4388718846472552,0.07914126503287913,0.6098243576689784,0.08178760116509133,4.54,5.47,14.16,35.0,0.5361468675251954,0
beige,5,4,7.74,0.46493307643525833,0.048669912422143,0.08240598636746017,0.049437836312709225,3.41,5.26,1.35,39.0,0.5458315971635267,0
motel,5,6,7.11,0.24043007962411553,0.06628928148267846,0.53541064763436,0.05349390239684133,4.93,5.3,18.18,35.0,0.5560279865938138,0
