word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.06138801643997012,0.04979594803165368,0.05126212344346666,0.05496684665966244,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5127029945559476,0.1025104075911575,0.2884432668501715,0.17414424254250163,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.144908116835998,0.048028859273931745,0.09461245710640671,0.03993372561387265,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5415443836087512,0.10184033656241745,0.545889584689633,0.09877340002967895,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39465967274108826,0.036606112169831076,0.3946596727410883,0.08513837145972757,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04511465666631292,0.18316791997976015,0.05686956100744797,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04191984534096022,0.033586234416647764,0.034608466705372994,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2822876846016298,0.0786540309244421,0.16012524736066186,0.08703121840432615,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.051269277256092004,0.09585255619112643,0.04232086191781205,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.056040315251650964,0.3909998343772293,0.05895113416380609,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3590708145447648,0.05436176369063094,0.031945656361906376,0.055398370671391424,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3530836834893884,0.0507749486157955,0.364537702490237,0.07358701589456418,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04094784025370692,0.5609550879752262,0.06173630009577326,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.059076870143977646,0.5132527616343346,0.05358612322508746,1.92,3.3,15.9,50.0,0.4968548725453553,1
