word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.053636983727083615,0.04908163902144628,0.10617151496165649,0.06476628779907807,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.045068699567848626,0.28016253294582927,0.16678436323279353,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.049242103746934676,0.41152242583318643,0.0408580588214232,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.4105841080628254,0.10297731221376263,0.41104448497829044,0.09910152668223562,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3768071640980379,0.03282514146345357,0.376807164098038,0.04048789508602259,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.039485185606182305,0.06541456199324423,0.04496580205784035,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04338826711026924,0.0783103356460851,0.035137893372993154,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2827335879830909,0.07264939219009361,0.15164284808699457,0.08778526568532949,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.04925424574442046,0.11184411153714736,0.04383979805633886,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.04657723930850489,0.3909998343772293,0.047870427120622304,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.440397443346641,0.05319890533024499,0.031945656361906376,0.05106990477112758,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.32646792438484423,0.04751165976625383,0.3283660880388058,0.07775495581907481,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.12370279728422201,0.03305652609916228,0.07173744765172087,0.049988917289645024,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.44686373676289415,0.05806435840108691,0.44686373676289415,0.05370370686938059,1.92,3.3,15.9,50.0,0.4968548725453553,1
