word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.1704514495603558,0.05272171374294267,0.09046354744712454,0.05440703189486889,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5083174691101028,0.042342275864868474,0.30294488875959324,0.13902550471435854,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.13201128615263824,0.025333466077147274,0.05900938760103843,0.037110877771578406,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.6022681165815564,0.10027881117590134,0.609460614262373,0.09466705765614584,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.4284698046042917,0.035606207015752386,0.4284698046042916,0.07642020638152068,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04768855278543961,0.07895005499979284,0.05794884554972015,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04370177225233489,0.07056586695064578,0.035035050402303904,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.15250048182418435,0.07136318296830725,0.15250048182418438,0.07546251109661395,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.04147786654072615,0.033303384458365,0.055523733982964035,0.03258490615153248,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.058965650280858574,0.3909998343772293,0.06119505438598514,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.4142744504235337,0.05398121322432086,0.031945656361906376,0.05574103938979449,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.36567827359684735,0.051873507795937364,0.30815332894944014,0.08488988661498642,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.039297646214235024,0.031193308761350947,0.07647031364702557,0.04284509090700842,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48668152544181703,0.057305044650123906,0.5132527616343346,0.05363363782678856,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.04817886454891812,0.020232128579515583,0.5044223592862257,0.025863184140674372,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.558666568549541,0.061665186765539594,0.6308439511344265,0.06638455053773801,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.10105134851459112,0.037939499033914324,0.1162329429844689,0.03578966051515482,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3759543752117379,0.08422701699230903,0.42458683369446565,0.08687900240200719,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11260932931924941,0.061795703431793185,0.048629086891446294,0.041461716305056684,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08596683394604784,0.08572168356469641,0.0691296541440627,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.1197789509110226,0.03681415869450601,0.022435409907119105,0.022495236810950975,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.16074513974766333,0.06715258312945073,0.22681363273007882,0.03459990494152516,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.5067852574532226,0.03321147339816574,0.5059214234455024,0.0378428556911339,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.09510831694251687,0.03819583081072764,0.12268333743944694,0.09401508158635759,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.11875459000677699,0.02285409114396563,0.039189782473202615,0.023963430645556352,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.14684188201059128,0.07976732909513541,0.1121162856655405,0.07643945178535597,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.38925655389067837,0.0894144559489286,0.1716581149922491,0.09481921011556799,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.4871031432945011,0.07364700245497488,0.6567341347320547,0.068571423962826,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.6225910532235113,0.09536385742002122,0.19086422259986774,0.08098681116564624,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10157549916194585,0.016004680092970878,0.1539603284551976,0.014889021042666664,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.13083849097549632,0.055379482060742974,0.4680870879042574,0.11078883493720396,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.41002736191344435,0.07715577416875166,0.08236961183835666,0.07092961307312359,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.03959985795274038,0.06189884259440525,0.045808197708050606,0.019621598652226294,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.05443908856388809,0.17085350253944875,0.03934346609026153,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.06190238352561217,0.04192164898662863,0.06092407498645511,0.04728159192804956,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.5168445783572263,0.10150142461927116,0.5168445783572263,0.103327815789956,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.4316340359567159,0.04106111756364637,0.4316340359567159,0.040476821685124065,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.10798412516853231,0.5068162835674876,0.061565767542321945,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.14928751179058367,0.024397802479439405,0.05237062509391122,0.023789131847809904,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3354963183547176,0.06990638992101722,0.3354963183547176,0.0630952049568363,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.48323955303207,0.02354461616593351,0.0892767588088432,0.02358458620871405,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.1376524105836416,0.12970487195206848,0.09976473973362159,0.10160836470047994,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.664128969192708,0.10475244154544812,0.6465681349877175,0.1311610939357397,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.17606915388305233,0.07164294368961023,0.16501498558793315,0.06266570863388086,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.2188334646583523,0.06510165553641312,0.12130813812856665,0.0418337176347105,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.5313156716386737,0.039514359585416936,0.5313156716386737,0.04207335499103275,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.21302604456305888,0.04475991495176961,0.6091969997977867,0.05220055055734459,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.15624022792717998,0.050490180975488956,0.1226083380180049,0.05455761617890826,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.10435656791680595,0.020687680050758675,0.11748389759353699,0.014068467173471684,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.08321550659599615,0.030822081285885882,0.12625201678118145,0.0459632296100623,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.04036361428172541,0.02710779513644668,0.07932590152942245,0.02463096410924875,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.4785589225501788,0.11020062570208969,0.48240587988411654,0.10329017681420233,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.060809206990935644,0.014824725421391348,0.05827176064566401,0.0180789442093879,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.3231159185915572,0.06699534713959211,0.3287028383293194,0.07788912546314292,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.15936441645794025,0.04109224566125386,0.2969893287806278,0.03807746084875357,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.560946790316757,0.08175750618655464,0.560946790316757,0.07295701433955547,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.43972160235055296,0.05447892011002493,0.43972160235055296,0.07497574695651255,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.2812290883606567,0.0354180771633259,0.1713294183821824,0.03896915687662764,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.5124569090225445,0.0882940404224863,0.6393415735753619,0.08656800664649587,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.034977246916942095,0.020692662405568225,0.01734772020397638,0.02138446038164731,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.4798004227306024,0.03887021534248089,0.45578894816221166,0.042138087475216295,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.1574232895905802,0.042902663716672854,0.06737803240768676,0.05138196047723812,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.08224492650612714,0.022568217823160684,0.07372843809121828,0.020105664182725056,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.19905186055947757,0.03779926773573637,0.0893367576498196,0.07669634142514872,4.48,2.52,0.67,58.0,0.5314218865608782,0
excite,6,6,6.61,0.38595343739964066,0.035860780052720136,0.2921547019235652,0.046041534483740675,1.97,7.79,2.14,40.0,0.5981665150218836,0
putrid,6,8,13.14,0.11446416965522457,0.052725541215881515,0.14368192985856224,0.05040569518233163,3.46,2.8,0.63,49.0,0.463928878906266,0
grilled,7,6,7.26,0.09406358818930066,0.05011131094407422,0.11822382748623794,0.07897825473049043,4.23,6.67,2.24,37.0,0.44048949426458794,0
prospector,10,11,11.78,0.09621040872489502,0.032196864431882556,0.13400092206134845,0.03051383699028679,3.57,4.84,0.59,51.0,0.5735855510371543,1
winch,5,5,12.22,0.13044423330178256,0.0551675115956939,0.11832265450820977,0.04584912894834035,4.4,4.05,1.35,31.0,0.5571364065879237,0
brush,5,5,3.78,0.4490162654305849,0.08413679423026801,0.5178551051397702,0.08531888484243566,4.54,5.47,14.16,35.0,0.5361468675251954,0
beige,5,4,7.74,0.46493307643525833,0.04747441599213828,0.10373341482467668,0.04980231683804998,3.41,5.26,1.35,39.0,0.5458315971635267,0
motel,5,6,7.11,0.24043007962411553,0.07366998852859596,0.53541064763436,0.07462309335397567,4.93,5.3,18.18,35.0,0.5560279865938138,0
porch,5,4,5.4,0.5312298800304113,0.07663462761799401,0.5312298800304113,0.07049793853873719,4.92,6.4,9.63,33.0,0.5469110767883735,0
allergy,7,6,8.11,0.10432235248604041,0.04560580956823307,0.6543946658755864,0.02891381514503372,3.68,2.9,1.69,53.0,0.4919002005326588,1
church,6,4,5.15,0.436631641244081,0.034301288328247706,0.43383161552067084,0.044466702249026054,4.9,5.21,69.67,45.0,0.4530475320857166,0
jaded,5,6,11.61,0.1981691777916251,0.05681822661611579,0.07127641849812147,0.051546393687595504,2.07,3.62,0.78,36.0,0.5950640946293959,0
ammunition,10,10,9.67,0.0444178339383142,0.03023807023870042,0.15351521229424858,0.01692428868232178,4.88,4.59,5.88,70.0,0.4759779711597022,0
dingo,5,6,11.29,0.40872763051092964,0.11344997010735841,0.5986276042965679,0.15559828898526967,4.73,5.65,1.29,31.0,0.4848346213176266,0
pollen,6,6,7.86,0.1304831191434392,0.023503634839080384,0.440651535362709,0.043211973111768665,4.86,3.81,1.22,39.0,0.5713586661525726,0
immobile,8,7,10.05,0.12088447007122459,0.0360883732638787,0.11930144934246571,0.03231297571628856,2.86,2.89,0.49,58.0,0.5732890715022256,1
methodical,10,9,12.74,0.42573093043992066,0.020404532211275386,0.04961315312105866,0.01794140150491565,1.93,5.11,0.51,70.0,0.6164885304127639,1
flannel,7,6,9.44,0.139813474325002,0.04194665163684166,0.059044037640481536,0.06576490035445036,4.43,5.55,1.37,48.0,0.4973097497242477,0
syphilis,8,8,14.67,0.05592063119004919,0.02386327301812327,0.020895436577479443,0.029808949158899,3.93,2.17,1.92,72.0,0.5184705969840477,0
hallowed,8,6,11.22,0.170708670730916,0.05298736086349686,0.09938027864713095,0.06359578150113161,1.86,5.45,2.29,42.0,0.6350571250639608,0
gratitude,9,10,8.26,0.12400384014713986,0.03484466414670244,0.12122753007021089,0.02285428025726668,2.56,6.67,7.75,64.0,0.5124766116914979,1
chauffeur,9,6,9.84,0.5080856234703186,0.047032773091298746,0.1646987222284511,0.06442495688364515,4.43,5.42,5.63,68.0,0.5527983221819206,0
poke,4,4,4.95,0.08703463537199053,0.07394611737095756,0.5094549539915549,0.07823756079753588,4.22,4.14,5.84,20.0,0.5867208647509663,0
exhibit,7,8,9.11,0.5900912500360911,0.03554234281577452,0.6254624929364353,0.03907255297177069,3.5,5.77,7.61,57.0,0.6142796774440836,1
chop,4,4,6.74,0.37299088247795215,0.1114537546479937,0.3969793492540364,0.10778661835977098,4.48,4.6,13.61,22.0,0.5290541647073363,0
chunky,6,6,7.42,0.1414376556129374,0.06860295572119769,0.10671879628284331,0.09645593871949182,3.69,4.1,1.39,35.0,0.5874044814580356,1
nincompoop,10,10,6.82,0.20077396788844468,0.02673399793761578,0.18685026857609832,0.03191412798188837,2.4,5.0,0.82,96.0,0.46886660267916486,0
bossy,5,5,7.06,0.20212069517991893,0.08968878620202142,0.2764762630557213,0.08699304293856357,2.21,2.86,1.75,37.0,0.5499569560989624,1
mince,5,5,11.11,0.3589250200340063,0.051410358069510956,0.3187067013849291,0.056952304385237816,4.0,5.23,0.53,31.0,0.5866702999778488,0
penal,5,5,12.82,0.14550439485653158,0.0318444203816641,0.08552667301315167,0.03135853358087711,2.35,3.55,1.29,35.0,0.6033064674236855,0
disengage,9,10,12.58,0.07416004283690551,0.038750090077152105,0.06769808967182983,0.03314697947090983,2.69,4.05,1.06,72.0,0.5896201794244214,1
enemy,5,6,7.26,0.29670465827154563,0.036046526716034054,0.19774617106301998,0.04035662994703472,2.83,2.22,48.51,45.0,0.5006595916472184,0
magnetism,9,11,10.94,0.05581924239558459,0.05042011562697482,0.12262235322794349,0.025874279357635456,2.54,6.0,0.96,56.0,0.55955267615389,1
ingredient,10,11,7.85,0.0812860974193949,0.013743915527040943,0.047306703782460886,0.013169310002979556,3.84,5.86,2.61,74.0,0.5635766386427107,0
pound,5,5,6.79,0.1522626353411522,0.07785051632829697,0.16250486787148216,0.0782678951871064,4.61,4.62,13.88,31.0,0.54000568260545,0
engine,6,6,6.28,0.21094909349945146,0.03696653222763478,0.21086438911108227,0.038454478547777504,4.86,5.48,31.88,39.0,0.4558873402721956,0
anatomy,7,8,11.94,0.06931872139196484,0.020887302449327842,0.058294199878793716,0.01999470198278445,3.59,6.29,3.2,57.0,0.5413292913640237,1
reprimand,9,10,9.5,0.4449240320213418,0.04660787662836728,0.4449240320213418,0.037527477239285775,2.63,2.67,0.53,65.0,0.563404890189666,0
skip,4,5,4.68,0.2972468284246557,0.07900876972267651,0.30292636518605504,0.08843443786934513,4.07,4.76,21.1,27.0,0.5949945944433973,0
zinc,4,5,12.47,0.05786074828427171,0.04387740271750905,0.06351121261752934,0.04578945097377099,4.4,4.79,0.84,36.0,0.5212076120889364,0
