word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.15976380638487467,0.048104863358774466,0.0184114637601752,0.05634956040571006,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5156700623287729,0.04450673752878873,0.29320484223529786,0.1644257363404736,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.06849832146321243,0.04263382072664529,0.08245076324661801,0.041199646869865936,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5385355687997748,0.10798309495642242,0.5472357442297603,0.10497411898703883,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.378214988443764,0.029367113443640524,0.378214988443764,0.028091315727643045,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04610693604663898,0.10332300932363331,0.0629314610968564,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.040148018498843446,0.0336961622992375,0.0354046116842448,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.28273358798309084,0.06546349790132049,0.15164284808699457,0.08949003492527449,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05071396224472689,0.15414410986839286,0.041960729833225206,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.049801060475561744,0.3909998343772293,0.046607410819861014,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3319619382774728,0.05877010978528931,0.09479065328869128,0.05612596979492018,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.34955068692582053,0.04778727526285636,0.18716116013064707,0.06393595903337347,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.046987739686863955,0.5609550879752262,0.07012092936116153,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5156049111234994,0.0559628057518203,0.5481495567590662,0.055064324488000596,1.92,3.3,15.9,50.0,0.4968548725453553,1
