word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.153843008828403,0.052770143754360135,0.1502744991251562,0.06840609659955495,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.50009295652144,0.04473577946964098,0.2553052222434444,0.16196291574824168,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.21516845867698703,0.04315666727838719,0.11428607575243466,0.04330807040580642,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.3085632127702903,0.093492448392512,0.2676460113286811,0.09674273773874892,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.4837288258435032,0.03369148641696457,0.4837288258435032,0.0347396049209139,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.04291035761161447,0.11027979558452741,0.05429260081881939,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04624441360869866,0.05381580210090606,0.034066050782830544,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.15133469907418817,0.0763093832111901,0.15133469907418817,0.07596567986014945,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.0554977153032545,0.032047772808557876,0.06791192771070009,0.026561953875901528,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.3909998343772293,0.04993845299528235,0.3909998343772293,0.052488775127488146,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.193459906908458,0.04763596212569972,0.19016580029332472,0.049771249177170344,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.2898239174438069,0.047988267357745494,0.3283660880388058,0.06921287316116559,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.05192766239256784,0.032831451430286734,0.041169495936270895,0.027095645715105678,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48668152544181703,0.056359781636592325,0.5132527616343346,0.054627203560130906,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.020180148566779844,0.5089180813007607,0.02664661054593599,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.567660630425483,0.06033927240130241,0.6190474640170143,0.06636725908892672,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.08230579808278167,0.033215403954643515,0.08005997278834225,0.035680667264515666,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.20173280706109536,0.08274534392551097,0.2684983077148112,0.09083607983560597,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.10806307575169494,0.053208498370840136,0.07332797256256648,0.03894266013709711,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.07893785325806715,0.1214055194086716,0.07149139842607233,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.05792249363128605,0.02924499606630001,0.05512298754662356,0.018966271352947626,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.06066446090907932,0.6148796077657193,0.03461666112109948,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.515522111435194,0.032068451939271485,0.335918464497903,0.03708104604848216,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.1196912907518674,0.03780947748122499,0.0374384099589289,0.08075265079180065,3.39,7.53,4.45,42.0,0.5244109838194253,0
