word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.1075531578154432,0.048219678273986565,0.05438819687905753,0.06131912412743363,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.50009295652144,0.04452105896201803,0.25985552021116937,0.14855639873712642,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.06410562272054827,0.027127956819295574,0.11869374772662594,0.04138444136552615,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.2969288808773852,0.09077561838564957,0.2338120536965716,0.10022401153465266,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39448047815665915,0.029712327699976337,0.39448047815665915,0.04537026576728147,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.5581231410207346,0.03979061184707879,0.07877349848677508,0.05391657320559367,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04298671287813479,0.038449349688792954,0.036305629164116233,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.17134166644579663,0.07475687706682098,0.15592698445503037,0.09743637853850262,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.025956322705902913,0.036990488099959654,0.06392733193028265,0.02799499943396568,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05893911466567404,0.3909998343772293,0.06359930092390374,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.21305345300969053,0.05027374055312732,0.09479065328869128,0.054212484821908914,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.35606255423597266,0.050976281805466477,0.3681313193013232,0.08099076473756286,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04487176143988448,0.5609550879752262,0.07556283899658656,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.40256737732347603,0.04566904961633594,0.44686373676289415,0.0490136713530855,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.04529057848320636,0.021735164162703074,0.5044223592862257,0.02617530727944087,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.3996328036331479,0.05730699927811671,0.3996328036331479,0.06205419506430974,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.0729641700858201,0.25842455097408423,0.03781927990926386,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.20176584169180523,0.0816614957451132,0.3012405082228011,0.08610907703189619,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12301515662070947,0.058882726563234185,0.218283790543369,0.04294096118342529,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.069224471560609,0.07499541379277108,0.08968511111528504,0.06383375887282979,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.09235540707726841,0.022035229607119313,0.0899316085689841,0.020500431138064736,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.07717120406081347,0.6148796077657193,0.03757944119478914,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.5043415555027779,0.03494215134260584,0.3652970415880717,0.03659196610182437,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.15316016523141407,0.03367330750333483,0.1332695041057346,0.06781118094690983,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.06528403073673263,0.02187831482980244,0.13633576055899782,0.02226369229141419,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.1044904370951611,0.06944868687906007,0.12705295061831548,0.07045648865797144,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.2558405543516523,0.08895692331437755,0.20707652089427636,0.11827741027717875,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.45049592342188155,0.07089848646913433,0.6680392347087927,0.0677394253119487,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.1809983302405672,0.0726740082205342,0.17339858468123973,0.07531149200578731,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10450233274321817,0.014117816177141456,0.08210443483735702,0.021256168173880725,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.1385926050036586,0.05573382381226856,0.09484289452674073,0.09124926942104834,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.10161949623579618,0.06932682176550317,0.06975278596949763,0.06384252319694571,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.04914259020578305,0.05592776253482561,0.09387577258299114,0.018503573451927713,3.5,2.32,1.94,70.0,0.5138379579649178,0
