word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.10129720086353668,0.055358620937013804,0.08235170337799777,0.06270871191838163,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.04490914625873457,0.2913224042626914,0.14731798777277727,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.05322244971084926,0.41152242583318643,0.0437576901609363,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5462624983849328,0.1075709257564447,0.5462624983849328,0.10425440649139224,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.4491106398622396,0.035541657214411285,0.4491106398622396,0.06450214106748117,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.31790298860593674,0.033815719763316425,0.05673261728091627,0.039384357018892494,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04459345871513812,0.10691056424841834,0.03653865363638011,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.42843821416369543,0.07170318180136885,0.07982056456036063,0.08406759085452836,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.040203655430575996,0.034791778268869186,0.09077330344543734,0.02700355834794501,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.3909998343772293,0.05678497668343889,0.3909998343772293,0.05465400115914309,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.289329792165872,0.055588815994633035,0.09479065328869128,0.05614415262647749,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3548711938964854,0.05285894615510077,0.3051292745456349,0.07131533064273561,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04336298016815491,0.5609550879752262,0.0638998355354714,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5018566762513783,0.06272474184647306,0.5132527616343346,0.05176640678509719,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.07835576105285985,0.05501187256396071,0.5324951086403497,0.029041964262469865,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.6308439511344265,0.0611267828197733,0.6308439511344265,0.06533703053017957,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.23126645479019278,0.03784726274100384,0.05057873380232628,0.03563845082284065,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.12694995397659115,0.08024740061356704,0.10731904846118652,0.08822612754085321,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.1252990931561063,0.05984184398597778,0.04248970689084486,0.0428729186217479,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.07700504657412444,0.13854767698188167,0.06683615304606638,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.0626659207993372,0.018528494137770093,0.1568940352943116,0.020664487710047644,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.02975266822487503,0.6148796077657193,0.03419788127538211,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4759549632515811,0.033245183158116344,0.5397370454270061,0.03863329872982174,4.7,5.65,2.75,37.0,0.5827711269708797,0
