word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.1926531327999436,0.05339980684102667,0.14454744917829962,0.0628967573508215,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5156700623287729,0.04465980418636073,0.2880283237295914,0.16755003416517908,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.08112752637586956,0.049316126938197806,0.10708855040449057,0.04061137443375444,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5466652251646225,0.10455634171947796,0.5511955547264025,0.10725248943623668,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.40277480101893026,0.03325784037589277,0.40277480101893026,0.0635931245610225,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6344638791595086,0.04415186837094033,0.05130202470559091,0.06654710919145133,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.504013980639582,0.04868207379634463,0.05016365156532564,0.03894807595786069,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2817119325609164,0.07174845382061036,0.15666337608573655,0.08826370182299105,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.021860204691820335,0.08646860377364815,0.050045469770042664,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.416365459517478,0.04417648905810215,0.11923317860402795,0.047107768433572936,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.45670824587521475,0.05081921211602494,0.09479065328869128,0.04929229397262381,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3538513469402377,0.052925849711686464,0.3003525420074242,0.07164648992493153,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.078765696260926,0.032533897301655526,0.06028686827043977,0.04395050914200446,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48645043408005445,0.05777153932154777,0.5132527616343346,0.051574168315566785,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.07791342000469473,0.036414071576389664,0.09513607298580419,0.02378651941671709,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.34909320749650585,0.06018542866068252,0.3996328036331479,0.06006806857223346,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.12839607002863176,0.03393880879660352,0.07013261944305078,0.03257396260774532,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.3860919123792769,0.08244921566630148,0.4356609380510062,0.0874213488995859,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.11295194636831794,0.06915964121936291,0.059398857263489264,0.03547896016463528,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.11705553594329875,0.07470786896899473,0.1240933978772756,0.06466961540795388,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.048460025287989,0.02187132857966401,0.07113488166456977,0.01801481184034398,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.07138417799282634,0.6148796077657193,0.03518193282454617,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4532571416603988,0.033984778550203744,0.5065978706947386,0.03592250904412026,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.06163421763569304,0.038088558441729536,0.11448540219120766,0.09703987105802389,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.13196342168704786,0.02881981186632516,0.08510255175004203,0.026611541529703547,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.11362515221820593,0.04716959623547932,0.08523391706332895,0.07505411647633027,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.31342243087863,0.08233575592524442,0.20545132156901716,0.09134553719171143,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.38520701457511125,0.057901797036814626,0.67202434902953,0.06373226643010312,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.6086759026293574,0.09263577039700611,0.11150686546269009,0.0846162633082006,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10424782547528146,0.016254428263630622,0.046395584682368166,0.01985893349932831,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.09247988522452588,0.05452991772257067,0.46681652909913685,0.11089037821125362,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.29111988790055604,0.06954092203539773,0.08495225529071931,0.0641409359356864,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.04539257565430163,0.02654442606358631,0.054470872175691284,0.016241162299850283,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.07387045167568454,0.21420379301818882,0.04098308066429205,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.11975295383845752,0.045888011566989476,0.05383120210041313,0.050941399588620644,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.5015996494789083,0.08903811168218445,0.5168445783572263,0.09579364969859112,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.2885193727051991,0.031153380279261216,0.09754539781721523,0.030664568064075328,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5234783500341785,0.07801790740075389,0.5540388690649574,0.07183227458187023,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.0636342843208464,0.023062468526953258,0.05663208997450466,0.022706521433338237,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3325647767254144,0.06120405513299058,0.3325647767254144,0.06437240044065282,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.013782879097449357,0.026477661172125175,0.026735365250883353,0.02399569120316792,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.12547438788812423,0.08267967122602064,0.11549689707013909,0.08196319779723213,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.6345783462971086,0.10665603973978124,0.6509724041233812,0.1312450109493371,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.11295553694426348,0.06408916171243033,0.11295553694426348,0.060811876386604145,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.07973037153962571,0.05729587235192792,0.16069553304820905,0.04061480688071916,4.9,7.0,10.84,52.0,0.5623069451258635,0
