word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.08394969837380097,0.0542095481514186,0.060035668423794916,0.06021413668436618,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.10834792961169384,0.04038933163738268,0.26928637268158984,0.15198336120575387,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.047518017289398466,0.41152242583318643,0.0389101817912974,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.22593810402416384,0.09716257939821239,0.18340085662558825,0.09650231376880863,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3925742207814194,0.037470653186862685,0.3925742207814194,0.08010401942023741,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.04590793795518434,0.03248390060617005,0.07895777538065253,0.03620362574951127,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.08729106676271278,0.03950199336523948,0.06670105012380377,0.0366598139335422,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.2593213397361105,0.07645529199877217,0.24724841422885602,0.09911780408069848,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.06223984033621059,0.06606126251410904,0.045500248253438444,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.05332905583935912,0.04934605529153246,0.12397628514910172,0.043727800808260615,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3612322061089326,0.057168488916257976,0.040444268045955585,0.05069584138571877,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3527615520851522,0.0518433450961036,0.30815332894944014,0.07783597832775004,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.08778645639069503,0.03616151541075027,0.11079033211516645,0.0499464089182763,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.40256737732347603,0.0606028689961877,0.44686373676289415,0.05365093176576795,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.04205285421954113,0.4873496124164406,0.0487575797437183,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5106116126979903,0.060535333653225595,0.3996328036331479,0.06603919836443989,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.10385712152422415,0.0391466216407921,0.1842618275518726,0.04020683305877966,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.19683155564623245,0.08435487726014695,0.29004895906554623,0.14120655734537418,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12676037125741685,0.054583205305505034,0.03788999433699685,0.03979693388864204,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.07716952127217858,0.07969037458990402,0.047105285817003,0.06685753524902217,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.015743759803002702,0.03030665096636393,0.03389855669446757,0.0205287059431778,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.08318059343735808,0.6148796077657193,0.034481029039156265,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.4518085241960328,0.03288802123999078,0.3542886915122981,0.03516747409043906,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.10063674770196353,0.032863158754393544,0.07771992157362968,0.07456808344649302,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.11331880162040663,0.029089660407913633,0.13558842405840724,0.02434739503375787,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.15238098813266057,0.07991381182887244,0.12009025241504478,0.07886271151285215,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.26264749310364344,0.08764459290757637,0.2107030075888095,0.09039248382887934,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.573005363887741,0.06398683927941781,0.6561007414423949,0.06657357233676832,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.5763370106757444,0.08795525997164816,0.16914262547637157,0.09669339832091312,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10424782547528146,0.017688370535660334,0.028668917852889664,0.01564341866594959,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.13143069782353053,0.05357050335379215,0.46681652909913685,0.09109861291846903,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.3182719391295093,0.07983660806458896,0.06676400492074752,0.07376719543446178,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.14331137090297077,0.0438530579573837,0.058206164277248514,0.018745081530636053,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.06479231628745094,0.1254072866969024,0.03610463765973167,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.11964417457246752,0.04290348130522702,0.05735596716679417,0.04259129013475908,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.537119689377905,0.0861989378809772,0.537119689377905,0.09106522250372648,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.4316340359567159,0.037237018536831396,0.4429065642227113,0.04192998464948473,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.09638531161955557,0.5068162835674876,0.06990387524206872,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.48388441896556755,0.027724653500089663,0.7060817130594107,0.026872662577818677,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.12175390713834597,0.060852739964762134,0.09622066776138581,0.06117170821716994,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.0463870133418565,0.023505612058925388,0.030142478769793608,0.020980041643614132,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.2902826869659927,0.09815557080275772,0.1785006183706161,0.07748780096537129,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.639973483030803,0.10928435898721091,0.657212823569385,0.12923243463544246,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.22043778994833785,0.06981761170403256,0.1872499579155122,0.059419552906634046,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.11173296809024355,0.04065538651512589,0.14899872870518133,0.043313519432429996,4.9,7.0,10.84,52.0,0.5623069451258635,0
reciprocate,11,11,13.0,0.07818238556641775,0.031565993241742515,0.04690527681750192,0.016738826391966236,2.15,6.6,0.51,78.0,0.6125994952388958,1
malt,4,5,9.18,0.1383757766185459,0.04346585770985847,0.09705544739261916,0.04763643964702782,4.57,6.14,1.65,20.0,0.5032399879443589,0
motherless,10,8,7.39,0.10204306002386697,0.049852921484541644,0.13754369238518377,0.05521146182954754,3.08,1.9,0.57,67.0,0.5263168108323913,1
personnel,9,9,11.26,0.3021170027556732,0.026366484808426183,0.13426965787723483,0.01837304644002261,3.56,5.37,16.37,68.0,0.5536170548882344,0
savvy,5,5,12.35,0.08651170027654033,0.03133459093946988,0.11571177133093156,0.049324334133338275,2.03,6.4,1.06,38.0,0.6302715946719,0
radical,7,7,11.9,0.40092715531862694,0.04084386697768743,0.4502727807833769,0.03011594453464087,2.1,4.36,4.27,48.0,0.5745935753540531,1
buck,4,4,7.68,0.4663785565065961,0.12474637010525615,0.4764193067401692,0.1013373718104191,4.67,6.5,33.75,20.0,0.5601767605332507,0
pituitary,9,11,13.06,0.09192702062046813,0.015629082250083092,0.13520605635836128,0.019905088693981693,3.33,4.79,0.63,78.0,0.5331314346182443,0
flap,4,5,7.21,0.45333198571260375,0.06494579517433577,0.46635208595693917,0.08302787450317964,4.14,5.74,2.65,25.0,0.5721188531782204,0
entrails,8,8,14.06,0.06718951315358081,0.05680850485280677,0.10767156361681356,0.06078437362361672,4.58,3.37,0.88,54.0,0.5154983279095123,0
stairs,6,5,4.22,0.5494793904517105,0.09948820430106432,0.5494793904517105,0.07196237497633443,5.0,5.48,23.76,36.0,0.4734896066099178,0
whistle,7,5,5.42,0.4118954365658818,0.05936130396270077,0.511057998786864,0.0778680601549935,4.42,5.7,15.45,35.0,0.5585843760246847,0
champagne,9,8,10.26,0.566515137814778,0.04870217182716984,0.14266638757206654,0.022954379995153235,4.82,6.86,31.29,62.0,0.4579285172120663,0
cake,4,4,3.26,0.5166921174082689,0.08613354540755654,0.6393415735753619,0.0850086378809127,4.81,7.58,45.06,20.0,0.46907815340234976,0
percentile,10,9,12.94,0.02414658648822032,0.017158913952509822,0.07841173380230014,0.020757569060777775,2.97,4.55,0.65,64.0,0.6321401584286693,1
enforce,7,6,9.11,0.4798004227306024,0.04439174718567452,0.4141560914555249,0.04145385638040307,2.4,5.32,1.69,48.0,0.5597413761991105,1
unseen,6,7,9.56,0.07374806008991475,0.04405717079969104,0.1116667744263982,0.051091187169203585,1.67,4.38,2.16,51.0,0.5834279778744593,1
potassium,9,8,11.89,0.13001117874565138,0.021158579481916923,0.13073531846967046,0.022769632453271883,4.23,6.1,1.65,81.0,0.4705605491190187,0
phlegm,6,5,11.27,0.4096650454244019,0.05852600559070716,0.049747805783917756,0.07724363363704136,4.48,2.52,0.67,58.0,0.5314218865608782,0
excite,6,6,6.61,0.28588820353085664,0.03797099476825824,0.28588820353085664,0.0400140108685838,1.97,7.79,2.14,40.0,0.5981665150218836,0
putrid,6,8,13.14,0.10552005624757194,0.05351474288462006,0.09809299238443409,0.060302892813217726,3.46,2.8,0.63,49.0,0.463928878906266,0
grilled,7,6,7.26,0.08352382051653781,0.04409870013689053,0.08411061780314846,0.07021492176594613,4.23,6.67,2.24,37.0,0.44048949426458794,0
prospector,10,11,11.78,0.16448864013084785,0.03502367345993002,0.09993209036243117,0.03872060416603553,3.57,4.84,0.59,51.0,0.5735855510371543,1
winch,5,5,12.22,0.4888261649266668,0.04720410767938669,0.4888261649266668,0.04280012712332401,4.4,4.05,1.35,31.0,0.5571364065879237,0
brush,5,5,3.78,0.4770356055100916,0.08264497707693995,0.6098243576689784,0.07265048196589233,4.54,5.47,14.16,35.0,0.5361468675251954,0
beige,5,4,7.74,0.46493307643525833,0.05441950135588102,0.09474584717440149,0.04762741912712845,3.41,5.26,1.35,39.0,0.5458315971635267,0
motel,5,6,7.11,0.24043007962411553,0.07458410098416599,0.53541064763436,0.07509971243855457,4.93,5.3,18.18,35.0,0.5560279865938138,0
porch,5,4,5.4,0.08919032861434255,0.062291956084846174,0.15778912794198213,0.07082768399912773,4.92,6.4,9.63,33.0,0.5469110767883735,0
allergy,7,6,8.11,0.10917246790702743,0.03749235782941001,0.6543946658755864,0.02912869175866719,3.68,2.9,1.69,53.0,0.4919002005326588,1
church,6,4,5.15,0.6209523636759574,0.04196321966615343,0.6306270209988641,0.04866781700349144,4.9,5.21,69.67,45.0,0.4530475320857166,0
jaded,5,6,11.61,0.06351569400616847,0.05310598304830413,0.1522811644748473,0.042556115016276166,2.07,3.62,0.78,36.0,0.5950640946293959,0
ammunition,10,10,9.67,0.08242634376205654,0.018099490863954782,0.07552147816180452,0.015661714754189808,4.88,4.59,5.88,70.0,0.4759779711597022,0
dingo,5,6,11.29,0.5986276042965679,0.10806538098169197,0.5986276042965679,0.06465822467036987,4.73,5.65,1.29,31.0,0.4848346213176266,0
pollen,6,6,7.86,0.06477463949570272,0.023287302709948925,0.440651535362709,0.04013027073206621,4.86,3.81,1.22,39.0,0.5713586661525726,0
immobile,8,7,10.05,0.08825442079131587,0.03301597505314445,0.057028254868854676,0.02855366906788868,2.86,2.89,0.49,58.0,0.5732890715022256,1
methodical,10,9,12.74,0.42573093043992066,0.019206984736194293,0.06519709067762065,0.017066814893581233,1.93,5.11,0.51,70.0,0.6164885304127639,1
flannel,7,6,9.44,0.579731626981474,0.045430796734012596,0.579731626981474,0.04347234584890638,4.43,5.55,1.37,48.0,0.4973097497242477,0
syphilis,8,8,14.67,0.329016885990305,0.025629250767245284,0.1341388588056781,0.032089821574497954,3.93,2.17,1.92,72.0,0.5184705969840477,0
hallowed,8,6,11.22,0.27708028096281173,0.05418770834828013,0.27708028096281173,0.06667331623243446,1.86,5.45,2.29,42.0,0.6350571250639608,0
gratitude,9,10,8.26,0.10953779874658512,0.03917238541559611,0.16232146359926053,0.0257063092745541,2.56,6.67,7.75,64.0,0.5124766116914979,1
chauffeur,9,6,9.84,0.511566088979875,0.07958129787073737,0.2192130374447364,0.0751471848422668,4.43,5.42,5.63,68.0,0.5527983221819206,0
poke,4,4,4.95,0.06690332175189087,0.06878599493802266,0.4849283719482476,0.07455569695074443,4.22,4.14,5.84,20.0,0.5867208647509663,0
exhibit,7,8,9.11,0.48266496616306137,0.025245034004162135,0.5145238781010003,0.02822782601694413,3.5,5.77,7.61,57.0,0.6142796774440836,1
chop,4,4,6.74,0.3411216877192679,0.09797886704605638,0.36879904757170057,0.1023029144183646,4.48,4.6,13.61,22.0,0.5290541647073363,0
chunky,6,6,7.42,0.1151635336465439,0.1271096116704178,0.16126285476797808,0.11283007156746393,3.69,4.1,1.39,35.0,0.5874044814580356,1
nincompoop,10,10,6.82,0.181483819335289,0.02754172143334876,0.2779793361594374,0.03400795778711264,2.4,5.0,0.82,96.0,0.46886660267916486,0
bossy,5,5,7.06,0.1500043986341378,0.08730864467367115,0.358742764497775,0.08856331323146271,2.21,2.86,1.75,37.0,0.5499569560989624,1
mince,5,5,11.11,0.40254401141613366,0.046421657849822745,0.21570377075179994,0.05867414083569172,4.0,5.23,0.53,31.0,0.5866702999778488,0
penal,5,5,12.82,0.27132012572613856,0.028251296670712744,0.05621628003244553,0.02768044797526348,2.35,3.55,1.29,35.0,0.6033064674236855,0
disengage,9,10,12.58,0.12662589891547082,0.03565731519288417,0.36634422925378957,0.036040436503404466,2.69,4.05,1.06,72.0,0.5896201794244214,1
enemy,5,6,7.26,0.29670465827154563,0.038541281601997386,0.6511151213862282,0.045618078530487084,2.83,2.22,48.51,45.0,0.5006595916472184,0
magnetism,9,11,10.94,0.5437900244146113,0.05294062007595391,0.5437900244146113,0.02566835210315913,2.54,6.0,0.96,56.0,0.55955267615389,1
ingredient,10,11,7.85,0.6718972257979554,0.020429710640393433,0.6718972257979554,0.02355133342892236,3.84,5.86,2.61,74.0,0.5635766386427107,0
pound,5,5,6.79,0.18982345637753117,0.07891043803420784,0.20726449811334208,0.07808508525835829,4.61,4.62,13.88,31.0,0.54000568260545,0
engine,6,6,6.28,0.21331135000303855,0.03657713838271919,0.059260897684541486,0.03888928823428136,4.86,5.48,31.88,39.0,0.4558873402721956,0
anatomy,7,8,11.94,0.07955564077612985,0.01958529347233671,0.05796834399749629,0.020354312852770902,3.59,6.29,3.2,57.0,0.5413292913640237,1
reprimand,9,10,9.5,0.43459062132608844,0.027121083713186202,0.43459062132608844,0.022931584095302653,2.63,2.67,0.53,65.0,0.563404890189666,0
skip,4,5,4.68,0.25394223906592556,0.07916739345292523,0.25394223906592556,0.07449429932661408,4.07,4.76,21.1,27.0,0.5949945944433973,0
zinc,4,5,12.47,0.11289555172941675,0.041341451752872335,0.0654228432555999,0.04404495593591672,4.4,4.79,0.84,36.0,0.5212076120889364,0
epilepsy,8,9,12.39,0.14847412382331568,0.0184191474882746,0.03076108093244549,0.014087836625847583,3.29,2.7,1.04,76.0,0.550774390126904,1
provoke,7,7,8.39,0.3999516849448428,0.055080239308323495,0.43381579270058884,0.04421295505860198,2.39,3.3,2.49,50.0,0.528471140634224,0
filth,5,5,7.45,0.2909480744934311,0.056907562993391066,0.2909480744934311,0.057291068775125464,4.14,2.62,4.53,36.0,0.5540561542541359,0
symptom,7,8,8.68,0.5376219278841063,0.024810434586517757,0.068554721582469,0.03041332751457061,3.19,3.33,1.88,64.0,0.513492044452075,0
twist,5,6,6.46,0.45119365140562867,0.07454320270381141,0.45119365140562867,0.09144830340367609,3.9,4.61,12.61,36.0,0.5703467195945549,0
coat,4,4,3.58,0.5761109138258872,0.0727331009723325,0.6706274894202321,0.08284507361846392,4.97,5.29,42.08,22.0,0.46022006461899795,0
god,3,4,4.346085,0.36998806169266485,0.21874711542839784,0.3778074876561295,0.10578452889846662,2.07,5.9,903.16,20.0,0.4382412026734611,0
west,4,5,5.89,0.3655511341324393,0.04173382752248477,0.4291665734619543,0.04946191825285008,3.44,5.72,60.55,20.0,0.5078284144908253,0
celebrate,9,9,6.21,0.6433517639834436,0.04864532849728533,0.6433517639834436,0.048927083792534326,2.9,7.84,24.86,52.0,0.4688168365057165,1
