word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.07336828701571797,0.05565627432427995,0.09946152413087188,0.05540528084130835,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.1467124504307063,0.04319877889982013,0.2915253215774176,0.1246882222611012,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.09658806745479408,0.041900463119362304,0.06709823568886297,0.040808965854863266,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.6261790344652759,0.10019263369987427,0.6324472207364682,0.10440277405459117,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.47351871334561013,0.036909737573535904,0.47351871334561013,0.041366594597216644,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6379182112019871,0.04293669941977971,0.06603243641510086,0.05655588349480199,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.05667680604139303,0.040464580447740976,0.08603096697773974,0.04155750466609273,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.15437079164319517,0.07907515363080422,0.15388806318332557,0.09639506294637548,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.0786395739998478,0.028829798221719157,0.014080512696862339,0.02776832571166635,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.416365459517478,0.04809073366150675,0.28304092686355464,0.06246639239032687,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.35799011876268094,0.04311554489196108,0.040444268045955585,0.049560166103948484,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3707814315231887,0.05240243514300692,0.3681313193013232,0.07676896563558294,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.050463401863585944,0.5609550879752262,0.06548025325146865,2.29,4.05,0.59,47.0,0.6704893906853219,0
