word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.12435859194975624,0.049826857984227604,0.11391003476132538,0.059345545193835385,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5083174691101028,0.04214166643304931,0.29388501935162886,0.13648131720608694,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.07990899295659695,0.046444034024667825,0.10113617712681368,0.039885443581433,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.4588610787562438,0.10426816870073904,0.45968793986878587,0.09647875935825942,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.3252656283145519,0.029994033290801032,0.3252656283145519,0.028275924826514146,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.6502919236871872,0.046444521615979346,0.05655012116071149,0.0617092828601787,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.0511539972668455,0.044411453038824385,0.07071807564046378,0.03669710297029316,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.24922856592683806,0.0757554965872653,0.2553038427994533,0.09179688070148845,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05068264076318613,0.16111604376382527,0.04283431962183271,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.4045573236763277,0.05543645782849041,0.3909998343772293,0.04615144172578898,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.3612322061089326,0.04917066288727072,0.031945656361906376,0.05007494013952457,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3170061651713775,0.04901923878274805,0.18716116013064707,0.06462839702409189,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.13813761924713672,0.03297987461685136,0.05097423086761818,0.04668753125556566,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5040488588017727,0.04936841956672565,0.5481495567590662,0.05601171720834655,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.04150214261462826,0.04524418676944026,0.5362381418875662,0.02877448269319008,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.5894860438114289,0.0697453820688638,0.6190474640170143,0.06332033938550527,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.07405797417679001,0.25842455097408423,0.03366147169039808,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.11774933498008287,0.08491402595175164,0.11939909870883078,0.1720944862049082,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12542365695293822,0.06006477280193511,0.10798310754018492,0.04227574046752601,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.2891085188622245,0.08351915037820452,0.06109992914911013,0.0709303015224106,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.13150015832999362,0.025108468403221052,0.032902570367361605,0.0180376278391253,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.19662106141014754,0.06044953756212936,0.19859177226402935,0.03139669486945296,4.96,5.35,3.78,71.0,0.46526010515839394,0
