word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.06839626108785403,0.048070966566371935,0.11615398255077859,0.050822862378549,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.04390633478663225,0.29283925994044124,0.0775526672883642,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.1857683582900068,0.04603506064788188,0.043613150386029205,0.03959211663050089,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.5812738432380293,0.1006754761849331,0.5824403763312361,0.10189619331276982,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.4726480971459715,0.038469740905440114,0.4726480971459715,0.04424904159390187,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.43229353737488807,0.0414736508902542,0.02963377378404204,0.05216776217324342,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.03314831589354437,0.033874825713514176,0.050105822221996464,0.036455298547531344,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.287915851146155,0.07782524595233528,0.15733484077039067,0.08276329250501631,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.5424972409583413,0.05190895045324091,0.07445242737469482,0.04235486879412044,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.11031641404732702,0.0516397940681333,0.08108824446959294,0.05231580287826853,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.440397443346641,0.05269306224622046,0.031945656361906376,0.04572782551276795,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.35345922155187115,0.05252435024902153,0.2968996234099373,0.07653150532904958,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.5609550879752262,0.04617067724629123,0.5609550879752262,0.06909747653154141,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.5481495567590662,0.048025161946156865,0.5481495567590662,0.049750616760369154,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.4873496124164406,0.023346205760487352,0.4889755883088011,0.030444490269835922,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.3996328036331479,0.053652120170067055,0.3996328036331479,0.06241620547448188,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.10689438444472005,0.07331797979524719,0.09373936280252881,0.07587607132650746,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.11716973110056157,0.08474780069572009,0.09962300573598241,0.09092447195159913,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12310671514120827,0.06259668126298948,0.06656829814286261,0.03774406452657118,3.88,4.63,2.12,30.0,0.5912343647523854,0
wrinkled,8,7,7.26,0.07330446974627824,0.08670600307836689,0.08922578070944401,0.07556684759893083,4.29,3.74,1.69,42.0,0.4891278865765235,0
vandalism,9,11,12.0,0.03114396101424588,0.027505331158094417,0.10681786842031839,0.02069678419856451,3.47,1.9,1.55,67.0,0.5461423944807742,1
moustache,9,7,5.4,0.6148796077657193,0.05427683719344908,0.6148796077657193,0.03467917928772922,4.96,5.35,3.78,71.0,0.46526010515839394,0
magnet,6,7,6.1,0.5648576296343207,0.03476412378324985,0.32659368077063144,0.03719154806197948,4.7,5.65,2.75,37.0,0.5827711269708797,0
warmth,6,5,6.26,0.15958168122158214,0.03698038407567403,0.12450672030483063,0.07184991112974771,3.39,7.53,4.45,42.0,0.5244109838194253,0
suburbia,8,7,12.06,0.11548166960277648,0.03303231248100199,0.11134329180586486,0.0260658963725479,3.31,5.52,0.75,72.0,0.5932688636755608,1
stinging,8,7,6.78,0.07486533064095295,0.10305620122647319,0.09078635630249543,0.0837986560123857,4.04,3.57,0.9,34.0,0.578455090111351,0
handy,5,6,7.35,0.12383712334850905,0.08535614032497287,0.045078885390009905,0.08222786161000656,1.88,6.19,12.22,29.0,0.5895786782885802,1
reach,5,4,4.89,0.30396756849374074,0.06302881891187022,0.5805760970339464,0.06366109122879497,3.7,5.78,56.92,28.0,0.5363804949750952,0
shower,6,5,4.72,0.6347708812719818,0.0913126726308482,0.17887301889528284,0.07531184171164451,4.89,7.19,41.12,36.0,0.47164033931089683,0
corporate,9,8,10.84,0.10157549916194585,0.019250003173109865,0.03430189852937017,0.02249286540205384,2.27,4.9,10.22,56.0,0.6225671314607506,1
sneaky,6,6,6.58,0.11702742672018028,0.054596230463434196,0.2482254561908611,0.10124704495082898,1.97,3.94,4.24,37.0,0.59286147911046,1
speck,5,5,8.48,0.35242971236295045,0.08144971717966334,0.08261012148846575,0.07592490696397543,4.46,4.33,1.86,33.0,0.6028795117836707,0
arthritis,9,8,11.67,0.09289187851446998,0.06534459522077116,0.11245611341372003,0.019048448837440935,3.5,2.32,1.94,70.0,0.5138379579649178,0
puppeteer,9,9,8.21,0.5621606181648764,0.0563925193287685,0.06723946042838039,0.0386296924686525,4.17,5.8,1.24,73.0,0.5620214975383124,1
rink,4,5,8.69,0.12901691762398942,0.04275869237924719,0.07245601319912702,0.047328559312544746,4.56,5.67,2.14,20.0,0.5640317572959761,0
snarl,5,5,8.75,0.5168445783572263,0.08580113531728173,0.5168445783572263,0.09157590156960613,4.0,2.45,0.53,36.0,0.517023155638789,0
retaliate,9,9,10.0,0.4316340359567159,0.03773169883987942,0.4429065642227113,0.03678845509302524,2.25,3.55,1.25,58.0,0.5397534649956274,0
splice,6,6,13.32,0.5068162835674876,0.09331072712675177,0.5068162835674876,0.06111417217616147,3.19,4.74,0.39,36.0,0.5964084423227906,0
period,6,6,6.78,0.48388441896556755,0.027273715380383912,0.7060817130594107,0.026540655306369693,3.31,3.33,27.78,45.0,0.5707225127383169,0
useless,7,7,7.05,0.3396004766357422,0.058727222487842935,0.3396004766357422,0.060224429001537454,1.78,2.8,19.94,50.0,0.5000741695760914,1
enamel,6,6,12.9,0.045636651093973385,0.023108318558490496,0.059852151099649906,0.02092792013357999,4.21,5.42,0.57,46.0,0.5438963730343079,0
teeny,5,5,5.42,0.08960474296970367,0.08462510899121717,0.1772194485299814,0.08107379135193823,3.17,5.62,2.51,35.0,0.5713091343607777,0
boy,3,3,3.67,0.6396641119603358,0.104687824789318,0.661557283148201,0.1280607871215412,4.76,5.84,529.82,20.0,0.3936697997511812,0
puck,4,4,7.79,0.13317451945739797,0.06817751994534199,0.13317451945739797,0.06408504151668655,4.5,4.28,2.88,21.0,0.6129297443409079,0
pumpkin,7,8,4.78,0.12703245855276937,0.037167587333865396,0.0803842958126224,0.0383707876676853,4.9,7.0,10.84,52.0,0.5623069451258635,0
