word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
gavel,5,5,9.22,0.0999597522925325,0.055341837666411174,0.1055652069457862,0.05275897778943905,4.88,4.3,0.76,34.0,0.6286084137051723,0
feign,5,4,13.93,0.5057868498520528,0.046597685035927754,0.2935304795937447,0.18719505196036962,2.11,4.45,0.45,37.0,0.5103128892356443,0
flawless,8,7,9.33,0.41152242583318643,0.04459039623030405,0.41152242583318643,0.04020348118429014,2.52,7.05,1.57,53.0,0.5721008718670372,1
catch,5,4,4.61,0.6782967697438953,0.0938175456030499,0.6815023688649506,0.0968492661960737,4.11,5.64,135.51,30.0,0.47799420608517024,0
disagree,8,9,8.37,0.39448047815665915,0.027365972251251737,0.39448047815665915,0.03060247774616222,2.77,2.84,6.63,56.0,0.5756796741545204,1
restore,7,7,10.78,0.0739211930274149,0.03258351484419312,0.06887089558583248,0.0321741135327,2.79,5.86,4.96,42.0,0.49964852397194165,0
suitable,8,7,9.78,0.02872897715559854,0.03894754655276249,0.06424656925585434,0.03564629458914271,1.93,5.7,4.84,52.0,0.6197607404755779,1
wolf,4,5,4.5,0.17159377621490088,0.08339905637560993,0.1608676263500252,0.07892654244964648,4.79,6.26,20.27,35.0,0.5392773143499912,0
successor,9,9,12.24,0.1233409283741074,0.015527116437201696,0.04634437076489812,0.023489214003237818,3.29,6.11,1.67,63.0,0.5879437486606929,0
excited,7,8,6.21,0.3909998343772293,0.05483076489932232,0.3909998343772293,0.06645399977152358,2.32,8.11,48.61,36.0,0.47724236439824336,0
czar,4,4,11.71,0.12739087993446108,0.04674611112906773,0.09479065328869128,0.05017980475494146,4.14,4.53,0.69,35.0,0.5579898842695262,0
bottom,6,6,5.28,0.3397886136324275,0.04877119207713251,0.3283660880388058,0.05933382008182262,4.25,3.61,49.92,42.0,0.5607247582147625,0
quibble,7,6,11.86,0.14724100258132042,0.031048355795592706,0.05235355003971842,0.04510813699614597,2.29,4.05,0.59,47.0,0.6704893906853219,0
selfish,7,7,5.26,0.48608767438426437,0.054132786870403724,0.12248940828044373,0.04867766858342006,1.92,3.3,15.9,50.0,0.4968548725453553,1
signify,7,8,11.89,0.02573641859959931,0.049967831934958004,0.07739521263881997,0.026345542056359864,1.73,5.16,0.63,54.0,0.6110087202340633,1
gown,4,4,6.16,0.3996328036331479,0.05939142907225084,0.3996328036331479,0.06552546666468317,4.61,6.0,6.55,30.0,0.4674475880815193,0
enchanted,9,9,6.95,0.25842455097408423,0.03662581165862483,0.25842455097408423,0.03140573775965811,2.07,7.16,2.76,53.0,0.5367697217315622,0
late,4,4,5.28,0.2024262958608469,0.08324927317062897,0.2543173679531016,0.08907293229317811,2.6,3.32,269.73,20.0,0.4354924845046864,0
ether,5,5,13.44,0.12281363568817537,0.060448802948654096,0.10005306692696236,0.0359030424885923,3.88,4.63,2.12,30.0,0.5912343647523854,0
